"Step","dulcet-rain-4 - train/inv","dulcet-rain-4 - train/inv__MIN","dulcet-rain-4 - train/inv__MAX"
"61858","0.057851970195770264","0.057851970195770264","0.057851970195770264"
"61902","0.04745687544345856","0.04745687544345856","0.04745687544345856"
"61913","0.06406715512275696","0.06406715512275696","0.06406715512275696"
"61940","0.050824470818042755","0.050824470818042755","0.050824470818042755"
"61942","0.053815048187971115","0.053815048187971115","0.053815048187971115"
"61965","0.046652764081954956","0.046652764081954956","0.046652764081954956"
"62027","0.04141448810696602","0.04141448810696602","0.04141448810696602"
"62060","0.03609929233789444","0.03609929233789444","0.03609929233789444"
"62105","0.05935797840356827","0.05935797840356827","0.05935797840356827"
"62123","0.04646206274628639","0.04646206274628639","0.04646206274628639"
"62125","0.05106668546795845","0.05106668546795845","0.05106668546795845"
"62145","0.055310286581516266","0.055310286581516266","0.055310286581516266"
"62180","0.04044899344444275","0.04044899344444275","0.04044899344444275"
"62215","0.04457499086856842","0.04457499086856842","0.04457499086856842"
"62270","0.057108521461486816","0.057108521461486816","0.057108521461486816"
"62283","0.04920310527086258","0.04920310527086258","0.04920310527086258"
"62317","0.042508628219366074","0.042508628219366074","0.042508628219366074"
"62341","0.03447709605097771","0.03447709605097771","0.03447709605097771"
"62349","0.049365438520908356","0.049365438520908356","0.049365438520908356"
"62355","0.052320823073387146","0.052320823073387146","0.052320823073387146"
"62374","0.0473376139998436","0.0473376139998436","0.0473376139998436"
"62413","0.0733814612030983","0.0733814612030983","0.0733814612030983"
"62428","0.06479693204164505","0.06479693204164505","0.06479693204164505"
"62435","0.08810823410749435","0.08810823410749435","0.08810823410749435"
"62470","0.052427541464567184","0.052427541464567184","0.052427541464567184"
"62474","0.06091160327196121","0.06091160327196121","0.06091160327196121"
"62496","0.04281359910964966","0.04281359910964966","0.04281359910964966"
"62569","0.04912333935499191","0.04912333935499191","0.04912333935499191"
"62595","0.04418454319238663","0.04418454319238663","0.04418454319238663"
"62605","0.04729601368308067","0.04729601368308067","0.04729601368308067"
"62670","0.052760157734155655","0.052760157734155655","0.052760157734155655"
"62680","0.06295184791088104","0.06295184791088104","0.06295184791088104"
"62712","0.057342588901519775","0.057342588901519775","0.057342588901519775"
"62743","0.04041464626789093","0.04041464626789093","0.04041464626789093"
"62803","0.04680609703063965","0.04680609703063965","0.04680609703063965"
"62831","0.047351133078336716","0.047351133078336716","0.047351133078336716"
"62836","0.055092159658670425","0.055092159658670425","0.055092159658670425"
"62884","0.05775739997625351","0.05775739997625351","0.05775739997625351"
"62942","0.04777993634343147","0.04777993634343147","0.04777993634343147"
"62986","0.05321267619729042","0.05321267619729042","0.05321267619729042"
"62993","0.04064973443746567","0.04064973443746567","0.04064973443746567"
"63027","0.040574029088020325","0.040574029088020325","0.040574029088020325"
"63039","0.050089724361896515","0.050089724361896515","0.050089724361896515"
"63106","0.04172331839799881","0.04172331839799881","0.04172331839799881"
"63135","0.037465646862983704","0.037465646862983704","0.037465646862983704"
"63173","0.041922152042388916","0.041922152042388916","0.041922152042388916"
"63177","0.045004963874816895","0.045004963874816895","0.045004963874816895"
"63188","0.04417289048433304","0.04417289048433304","0.04417289048433304"
"63193","0.056338049471378326","0.056338049471378326","0.056338049471378326"
"63260","0.0566367469727993","0.0566367469727993","0.0566367469727993"
"63359","0.06489171087741852","0.06489171087741852","0.06489171087741852"
"63372","0.05776743218302727","0.05776743218302727","0.05776743218302727"
"63385","0.05495844781398773","0.05495844781398773","0.05495844781398773"
"63387","0.05040888488292694","0.05040888488292694","0.05040888488292694"
"63415","0.07134025543928146","0.07134025543928146","0.07134025543928146"
"63425","0.04177691042423248","0.04177691042423248","0.04177691042423248"
"63444","0.0596294030547142","0.0596294030547142","0.0596294030547142"
"63457","0.04921983554959297","0.04921983554959297","0.04921983554959297"
"63473","0.04751580208539963","0.04751580208539963","0.04751580208539963"
"63488","0.04778536409139633","0.04778536409139633","0.04778536409139633"
"63499","0.061638351529836655","0.061638351529836655","0.061638351529836655"
"63528","0.05460852384567261","0.05460852384567261","0.05460852384567261"
"63577","0.029440244659781456","0.029440244659781456","0.029440244659781456"
"63606","0.04277848079800606","0.04277848079800606","0.04277848079800606"
"63608","0.0436985082924366","0.0436985082924366","0.0436985082924366"
"63621","0.05131559073925018","0.05131559073925018","0.05131559073925018"
"63624","0.056106455624103546","0.056106455624103546","0.056106455624103546"
"63625","0.05407846346497536","0.05407846346497536","0.05407846346497536"
"63634","0.06548689305782318","0.06548689305782318","0.06548689305782318"
"63650","0.06932154297828674","0.06932154297828674","0.06932154297828674"
"63681","0.05524201691150665","0.05524201691150665","0.05524201691150665"
"63722","0.04439326375722885","0.04439326375722885","0.04439326375722885"
"63761","0.04292280599474907","0.04292280599474907","0.04292280599474907"
"63764","0.047280557453632355","0.047280557453632355","0.047280557453632355"
"63770","0.04358375445008278","0.04358375445008278","0.04358375445008278"
"63775","0.05199402943253517","0.05199402943253517","0.05199402943253517"
"63778","0.04163964092731476","0.04163964092731476","0.04163964092731476"
"63887","0.06499169766902924","0.06499169766902924","0.06499169766902924"
"63903","0.05582128465175629","0.05582128465175629","0.05582128465175629"
"63907","0.045726191252470016","0.045726191252470016","0.045726191252470016"
"63946","0.04956644028425217","0.04956644028425217","0.04956644028425217"
"63948","0.060414887964725494","0.060414887964725494","0.060414887964725494"
"64002","0.06320513784885406","0.06320513784885406","0.06320513784885406"
"64035","0.05810494348406792","0.05810494348406792","0.05810494348406792"
"64062","0.06821248680353165","0.06821248680353165","0.06821248680353165"
"64143","0.04603501409292221","0.04603501409292221","0.04603501409292221"
"64160","0.04970216751098633","0.04970216751098633","0.04970216751098633"
"64172","0.05149763077497482","0.05149763077497482","0.05149763077497482"
"64182","0.0382080152630806","0.0382080152630806","0.0382080152630806"
"64185","0.038535527884960175","0.038535527884960175","0.038535527884960175"
"64186","0.053196996450424194","0.053196996450424194","0.053196996450424194"
"64232","0.055008385330438614","0.055008385330438614","0.055008385330438614"
"64276","0.06416164338588715","0.06416164338588715","0.06416164338588715"
"64331","0.03618263453245163","0.03618263453245163","0.03618263453245163"
"64365","0.05230756849050522","0.05230756849050522","0.05230756849050522"
"64390","0.07896122336387634","0.07896122336387634","0.07896122336387634"
"64398","0.03560516983270645","0.03560516983270645","0.03560516983270645"
"64406","0.06355546414852142","0.06355546414852142","0.06355546414852142"
"64407","0.08037816733121872","0.08037816733121872","0.08037816733121872"
"64430","0.048003923147916794","0.048003923147916794","0.048003923147916794"
"64437","0.06899958103895187","0.06899958103895187","0.06899958103895187"
"64454","0.05367618799209595","0.05367618799209595","0.05367618799209595"
"64464","0.048657264560461044","0.048657264560461044","0.048657264560461044"
"64480","0.058147504925727844","0.058147504925727844","0.058147504925727844"
"64517","0.059441737830638885","0.059441737830638885","0.059441737830638885"
"64526","0.056498780846595764","0.056498780846595764","0.056498780846595764"
"64533","0.04730243235826492","0.04730243235826492","0.04730243235826492"
"64552","0.0534118190407753","0.0534118190407753","0.0534118190407753"
"64581","0.059189677238464355","0.059189677238464355","0.059189677238464355"
"64606","0.05286341905593872","0.05286341905593872","0.05286341905593872"
"64630","0.04953484982252121","0.04953484982252121","0.04953484982252121"
"64632","0.0562765933573246","0.0562765933573246","0.0562765933573246"
"64660","0.04947272688150406","0.04947272688150406","0.04947272688150406"
"64667","0.042327139526605606","0.042327139526605606","0.042327139526605606"
"64672","0.05565927177667618","0.05565927177667618","0.05565927177667618"
"64680","0.03656929358839989","0.03656929358839989","0.03656929358839989"
"64731","0.05479905754327774","0.05479905754327774","0.05479905754327774"
"64733","0.06072923541069031","0.06072923541069031","0.06072923541069031"
"64751","0.03859972208738327","0.03859972208738327","0.03859972208738327"
"64783","0.05041613429784775","0.05041613429784775","0.05041613429784775"
"64785","0.05948216840624809","0.05948216840624809","0.05948216840624809"
"64802","0.05882463604211807","0.05882463604211807","0.05882463604211807"
"64803","0.05627117678523064","0.05627117678523064","0.05627117678523064"
"64816","0.04728391021490097","0.04728391021490097","0.04728391021490097"
"64843","0.05241268873214722","0.05241268873214722","0.05241268873214722"
"64856","0.045612551271915436","0.045612551271915436","0.045612551271915436"
"64898","0.062055815011262894","0.062055815011262894","0.062055815011262894"
"64916","0.042037758976221085","0.042037758976221085","0.042037758976221085"
"64935","0.03969300538301468","0.03969300538301468","0.03969300538301468"
"64973","0.06741632521152496","0.06741632521152496","0.06741632521152496"
"64977","0.04905612766742706","0.04905612766742706","0.04905612766742706"
"64992","0.06591764092445374","0.06591764092445374","0.06591764092445374"
"65003","0.056736625730991364","0.056736625730991364","0.056736625730991364"
"65007","0.07679096609354019","0.07679096609354019","0.07679096609354019"
"65008","0.054024290293455124","0.054024290293455124","0.054024290293455124"
"65087","0.04473421722650528","0.04473421722650528","0.04473421722650528"
"65152","0.04930557310581207","0.04930557310581207","0.04930557310581207"
"65174","0.04248365759849548","0.04248365759849548","0.04248365759849548"
"65188","0.050462547689676285","0.050462547689676285","0.050462547689676285"
"65226","0.0479683093726635","0.0479683093726635","0.0479683093726635"
"65240","0.060088470578193665","0.060088470578193665","0.060088470578193665"
"65250","0.049895867705345154","0.049895867705345154","0.049895867705345154"
"65277","0.06243019923567772","0.06243019923567772","0.06243019923567772"
"65302","0.038349419832229614","0.038349419832229614","0.038349419832229614"
"65313","0.05582117289304733","0.05582117289304733","0.05582117289304733"
"65330","0.04877283424139023","0.04877283424139023","0.04877283424139023"
"65358","0.06386840343475342","0.06386840343475342","0.06386840343475342"
"65362","0.042390502989292145","0.042390502989292145","0.042390502989292145"
"65372","0.04594222456216812","0.04594222456216812","0.04594222456216812"
"65398","0.06364820897579193","0.06364820897579193","0.06364820897579193"
"65434","0.05842746049165726","0.05842746049165726","0.05842746049165726"
"65453","0.04804878681898117","0.04804878681898117","0.04804878681898117"
"65501","0.048422157764434814","0.048422157764434814","0.048422157764434814"
"65510","0.042377814650535583","0.042377814650535583","0.042377814650535583"
"65533","0.037264104932546616","0.037264104932546616","0.037264104932546616"
"65594","0.040775906294584274","0.040775906294584274","0.040775906294584274"
"65647","0.030923334881663322","0.030923334881663322","0.030923334881663322"
"65673","0.052159905433654785","0.052159905433654785","0.052159905433654785"
"65700","0.038903359323740005","0.038903359323740005","0.038903359323740005"
"65707","0.051544900983572006","0.051544900983572006","0.051544900983572006"
"65739","0.0503978505730629","0.0503978505730629","0.0503978505730629"
"65804","0.050735004246234894","0.050735004246234894","0.050735004246234894"
"65854","0.05659187585115433","0.05659187585115433","0.05659187585115433"
"65855","0.050083696842193604","0.050083696842193604","0.050083696842193604"
"65857","0.04036135971546173","0.04036135971546173","0.04036135971546173"
"65862","0.05884695053100586","0.05884695053100586","0.05884695053100586"
"65946","0.04180774837732315","0.04180774837732315","0.04180774837732315"
"66024","0.04908349737524986","0.04908349737524986","0.04908349737524986"
"66043","0.048530008643865585","0.048530008643865585","0.048530008643865585"
"66072","0.0438242182135582","0.0438242182135582","0.0438242182135582"
"66113","0.03764839842915535","0.03764839842915535","0.03764839842915535"
"66127","0.036129068583250046","0.036129068583250046","0.036129068583250046"
"66131","0.0433816984295845","0.0433816984295845","0.0433816984295845"
"66137","0.04497431218624115","0.04497431218624115","0.04497431218624115"
"66149","0.04559594392776489","0.04559594392776489","0.04559594392776489"
"66160","0.051693402230739594","0.051693402230739594","0.051693402230739594"
"66181","0.044689446687698364","0.044689446687698364","0.044689446687698364"
"66186","0.04644069820642471","0.04644069820642471","0.04644069820642471"
"66194","0.04859122633934021","0.04859122633934021","0.04859122633934021"
"66237","0.06649492681026459","0.06649492681026459","0.06649492681026459"
"66311","0.044135868549346924","0.044135868549346924","0.044135868549346924"
"66315","0.04401444271206856","0.04401444271206856","0.04401444271206856"
"66319","0.0395805686712265","0.0395805686712265","0.0395805686712265"
"66342","0.04059191048145294","0.04059191048145294","0.04059191048145294"
"66378","0.045768462121486664","0.045768462121486664","0.045768462121486664"
"66396","0.041561879217624664","0.041561879217624664","0.041561879217624664"
"66428","0.039711423218250275","0.039711423218250275","0.039711423218250275"
"66497","0.06301573663949966","0.06301573663949966","0.06301573663949966"
"66530","0.034972935914993286","0.034972935914993286","0.034972935914993286"
"66554","0.039366692304611206","0.039366692304611206","0.039366692304611206"
"66556","0.046781010925769806","0.046781010925769806","0.046781010925769806"
"66560","0.06264595687389374","0.06264595687389374","0.06264595687389374"
"66561","0.03946654498577118","0.03946654498577118","0.03946654498577118"
"66587","0.06586315482854843","0.06586315482854843","0.06586315482854843"
"66601","0.06187829375267029","0.06187829375267029","0.06187829375267029"
"66602","0.04863661900162697","0.04863661900162697","0.04863661900162697"
"66622","0.035032954066991806","0.035032954066991806","0.035032954066991806"
"66630","0.04965611547231674","0.04965611547231674","0.04965611547231674"
"66650","0.048012375831604004","0.048012375831604004","0.048012375831604004"
"66656","0.052850909531116486","0.052850909531116486","0.052850909531116486"
"66677","0.06229434162378311","0.06229434162378311","0.06229434162378311"
"66712","0.04931740462779999","0.04931740462779999","0.04931740462779999"
"66740","0.052654460072517395","0.052654460072517395","0.052654460072517395"
"66780","0.045692529529333115","0.045692529529333115","0.045692529529333115"
"66804","0.040316686034202576","0.040316686034202576","0.040316686034202576"
"66835","0.044649675488471985","0.044649675488471985","0.044649675488471985"
"66841","0.0537039116024971","0.0537039116024971","0.0537039116024971"
"66845","0.06075340509414673","0.06075340509414673","0.06075340509414673"
"66858","0.041601523756980896","0.041601523756980896","0.041601523756980896"
"66859","0.045895472168922424","0.045895472168922424","0.045895472168922424"
"66874","0.05277330428361893","0.05277330428361893","0.05277330428361893"
"66875","0.04850930720567703","0.04850930720567703","0.04850930720567703"
"66918","0.06233300268650055","0.06233300268650055","0.06233300268650055"
"66959","0.05232623964548111","0.05232623964548111","0.05232623964548111"
"66960","0.04718222841620445","0.04718222841620445","0.04718222841620445"
"66979","0.045729879289865494","0.045729879289865494","0.045729879289865494"
"66982","0.05136493965983391","0.05136493965983391","0.05136493965983391"
"66984","0.05390806496143341","0.05390806496143341","0.05390806496143341"
"67007","0.0403667576611042","0.0403667576611042","0.0403667576611042"
"67008","0.051567841321229935","0.051567841321229935","0.051567841321229935"
"67017","0.04234957695007324","0.04234957695007324","0.04234957695007324"
"67049","0.04441840201616287","0.04441840201616287","0.04441840201616287"
"67068","0.05543284863233566","0.05543284863233566","0.05543284863233566"
"67072","0.04600519686937332","0.04600519686937332","0.04600519686937332"
"67077","0.04506911337375641","0.04506911337375641","0.04506911337375641"
"67139","0.04617024213075638","0.04617024213075638","0.04617024213075638"
"67140","0.058107152581214905","0.058107152581214905","0.058107152581214905"
"67142","0.06818674504756927","0.06818674504756927","0.06818674504756927"
"67176","0.047788336873054504","0.047788336873054504","0.047788336873054504"
"67201","0.05338088423013687","0.05338088423013687","0.05338088423013687"
"67202","0.050487346947193146","0.050487346947193146","0.050487346947193146"
"67205","0.04619473218917847","0.04619473218917847","0.04619473218917847"
"67223","0.055733613669872284","0.055733613669872284","0.055733613669872284"
"67261","0.06727109849452972","0.06727109849452972","0.06727109849452972"
"67268","0.03620107099413872","0.03620107099413872","0.03620107099413872"
"67285","0.058400288224220276","0.058400288224220276","0.058400288224220276"
"67311","0.045118775218725204","0.045118775218725204","0.045118775218725204"
"67327","0.05609087273478508","0.05609087273478508","0.05609087273478508"
"67341","0.05906134843826294","0.05906134843826294","0.05906134843826294"
"67380","0.07365331053733826","0.07365331053733826","0.07365331053733826"
"67392","0.06002485007047653","0.06002485007047653","0.06002485007047653"
"67393","0.03477376699447632","0.03477376699447632","0.03477376699447632"
"67406","0.059442393481731415","0.059442393481731415","0.059442393481731415"
"67409","0.058336615562438965","0.058336615562438965","0.058336615562438965"
"67447","0.049398913979530334","0.049398913979530334","0.049398913979530334"
"67450","0.05048871412873268","0.05048871412873268","0.05048871412873268"
"67495","0.05343860387802124","0.05343860387802124","0.05343860387802124"
"67547","0.05803481489419937","0.05803481489419937","0.05803481489419937"
"67569","0.04278390109539032","0.04278390109539032","0.04278390109539032"
"67573","0.053178317844867706","0.053178317844867706","0.053178317844867706"
"67598","0.04172194004058838","0.04172194004058838","0.04172194004058838"
"67602","0.05824645981192589","0.05824645981192589","0.05824645981192589"
"67609","0.051729679107666016","0.051729679107666016","0.051729679107666016"
"67696","0.044422514736652374","0.044422514736652374","0.044422514736652374"
"67710","0.05889793485403061","0.05889793485403061","0.05889793485403061"
"67735","0.05550583824515343","0.05550583824515343","0.05550583824515343"
"67751","0.03710170090198517","0.03710170090198517","0.03710170090198517"
"67776","0.05102206766605377","0.05102206766605377","0.05102206766605377"
"67790","0.05178850144147873","0.05178850144147873","0.05178850144147873"
"67791","0.05371585860848427","0.05371585860848427","0.05371585860848427"
"67835","0.05067365616559982","0.05067365616559982","0.05067365616559982"
"67839","0.052076779305934906","0.052076779305934906","0.052076779305934906"
"67848","0.061413440853357315","0.061413440853357315","0.061413440853357315"
"67851","0.05619792267680168","0.05619792267680168","0.05619792267680168"
"67863","0.053957998752593994","0.053957998752593994","0.053957998752593994"
"67877","0.058655403554439545","0.058655403554439545","0.058655403554439545"
"67902","0.049831975251436234","0.049831975251436234","0.049831975251436234"
"67921","0.06498530507087708","0.06498530507087708","0.06498530507087708"
"67932","0.04198739677667618","0.04198739677667618","0.04198739677667618"
"67951","0.04134317487478256","0.04134317487478256","0.04134317487478256"
"67952","0.05417773500084877","0.05417773500084877","0.05417773500084877"
"67962","0.046439215540885925","0.046439215540885925","0.046439215540885925"
"67966","0.051830895245075226","0.051830895245075226","0.051830895245075226"
"67967","0.03486184775829315","0.03486184775829315","0.03486184775829315"
"67978","0.04475247859954834","0.04475247859954834","0.04475247859954834"
"67990","0.044638704508543015","0.044638704508543015","0.044638704508543015"
"68016","0.03750225901603699","0.03750225901603699","0.03750225901603699"
"68018","0.06466148793697357","0.06466148793697357","0.06466148793697357"
"68052","0.05257569998502731","0.05257569998502731","0.05257569998502731"
"68058","0.03944230079650879","0.03944230079650879","0.03944230079650879"
"68097","0.04898691177368164","0.04898691177368164","0.04898691177368164"
"68103","0.037097230553627014","0.037097230553627014","0.037097230553627014"
"68112","0.054756201803684235","0.054756201803684235","0.054756201803684235"
"68120","0.05962361395359039","0.05962361395359039","0.05962361395359039"
"68165","0.04910270869731903","0.04910270869731903","0.04910270869731903"
"68173","0.04911120980978012","0.04911120980978012","0.04911120980978012"
"68228","0.054435599595308304","0.054435599595308304","0.054435599595308304"
"68265","0.052542347460985184","0.052542347460985184","0.052542347460985184"
"68268","0.05382268503308296","0.05382268503308296","0.05382268503308296"
"68327","0.06944160908460617","0.06944160908460617","0.06944160908460617"
"68342","0.04217112436890602","0.04217112436890602","0.04217112436890602"
"68378","0.04602087661623955","0.04602087661623955","0.04602087661623955"
"68395","0.04304547607898712","0.04304547607898712","0.04304547607898712"
"68420","0.05239283666014671","0.05239283666014671","0.05239283666014671"
"68422","0.054610684514045715","0.054610684514045715","0.054610684514045715"
"68476","0.041121989488601685","0.041121989488601685","0.041121989488601685"
"68491","0.04911148548126221","0.04911148548126221","0.04911148548126221"
"68493","0.04340793937444687","0.04340793937444687","0.04340793937444687"
"68505","0.04175129905343056","0.04175129905343056","0.04175129905343056"
"68507","0.046886950731277466","0.046886950731277466","0.046886950731277466"
"68508","0.04441777616739273","0.04441777616739273","0.04441777616739273"
"68541","0.06503359228372574","0.06503359228372574","0.06503359228372574"
"68561","0.05874175578355789","0.05874175578355789","0.05874175578355789"
"68640","0.050832875072956085","0.050832875072956085","0.050832875072956085"
"68646","0.05036158114671707","0.05036158114671707","0.05036158114671707"
"68662","0.06068603694438934","0.06068603694438934","0.06068603694438934"
"68701","0.03340499848127365","0.03340499848127365","0.03340499848127365"
"68721","0.0642693042755127","0.0642693042755127","0.0642693042755127"
"68770","0.045153938233852386","0.045153938233852386","0.045153938233852386"
"68796","0.04945695027709007","0.04945695027709007","0.04945695027709007"
"68805","0.04589848220348358","0.04589848220348358","0.04589848220348358"
"68814","0.04000642150640488","0.04000642150640488","0.04000642150640488"
"68825","0.041657209396362305","0.041657209396362305","0.041657209396362305"
"68837","0.050309035927057266","0.050309035927057266","0.050309035927057266"
"68845","0.0363662987947464","0.0363662987947464","0.0363662987947464"
"68903","0.058235008269548416","0.058235008269548416","0.058235008269548416"
"68930","0.04345952719449997","0.04345952719449997","0.04345952719449997"
"68933","0.04340587556362152","0.04340587556362152","0.04340587556362152"
"68958","0.05177859216928482","0.05177859216928482","0.05177859216928482"
"69018","0.05186917632818222","0.05186917632818222","0.05186917632818222"
"69020","0.0431932769715786","0.0431932769715786","0.0431932769715786"
"69030","0.060628265142440796","0.060628265142440796","0.060628265142440796"
"69100","0.0681799054145813","0.0681799054145813","0.0681799054145813"
"69102","0.04496866837143898","0.04496866837143898","0.04496866837143898"
"69104","0.05581151694059372","0.05581151694059372","0.05581151694059372"
"69169","0.03970690816640854","0.03970690816640854","0.03970690816640854"
"69199","0.04722019284963608","0.04722019284963608","0.04722019284963608"
"69200","0.04093167930841446","0.04093167930841446","0.04093167930841446"
"69208","0.04372062534093857","0.04372062534093857","0.04372062534093857"
"69222","0.04365704208612442","0.04365704208612442","0.04365704208612442"
"69259","0.039299480617046356","0.039299480617046356","0.039299480617046356"
"69278","0.04952912777662277","0.04952912777662277","0.04952912777662277"
"69282","0.05977197736501694","0.05977197736501694","0.05977197736501694"
"69288","0.041059501469135284","0.041059501469135284","0.041059501469135284"
"69313","0.04571215808391571","0.04571215808391571","0.04571215808391571"
"69355","0.045349135994911194","0.045349135994911194","0.045349135994911194"
"69361","0.04914747551083565","0.04914747551083565","0.04914747551083565"
"69367","0.05211934447288513","0.05211934447288513","0.05211934447288513"
"69372","0.0633164793252945","0.0633164793252945","0.0633164793252945"
"69390","0.053289398550987244","0.053289398550987244","0.053289398550987244"
"69412","0.06122900918126106","0.06122900918126106","0.06122900918126106"
"69436","0.041718464344739914","0.041718464344739914","0.041718464344739914"
"69437","0.050124023109674454","0.050124023109674454","0.050124023109674454"
"69471","0.0448281466960907","0.0448281466960907","0.0448281466960907"
"69525","0.03627414628863335","0.03627414628863335","0.03627414628863335"
"69530","0.06204535439610481","0.06204535439610481","0.06204535439610481"
"69537","0.05859249085187912","0.05859249085187912","0.05859249085187912"
"69539","0.06227504089474678","0.06227504089474678","0.06227504089474678"
"69570","0.04435723274946213","0.04435723274946213","0.04435723274946213"
"69576","0.033675167709589005","0.033675167709589005","0.033675167709589005"
"69614","0.03226190805435181","0.03226190805435181","0.03226190805435181"
"69636","0.04651689529418945","0.04651689529418945","0.04651689529418945"
"69640","0.05329165607690811","0.05329165607690811","0.05329165607690811"
"69656","0.04276079684495926","0.04276079684495926","0.04276079684495926"
"69671","0.03931837156414986","0.03931837156414986","0.03931837156414986"
"69678","0.06371305882930756","0.06371305882930756","0.06371305882930756"
"69687","0.032079339027404785","0.032079339027404785","0.032079339027404785"
"69701","0.03878060728311539","0.03878060728311539","0.03878060728311539"
"69738","0.04720554128289223","0.04720554128289223","0.04720554128289223"
"69762","0.04154600948095322","0.04154600948095322","0.04154600948095322"
"69778","0.05259927734732628","0.05259927734732628","0.05259927734732628"
"69867","0.03919116407632828","0.03919116407632828","0.03919116407632828"
"69869","0.053290314972400665","0.053290314972400665","0.053290314972400665"
"69907","0.0481681153178215","0.0481681153178215","0.0481681153178215"
"69914","0.04885239899158478","0.04885239899158478","0.04885239899158478"
"69916","0.07120326906442642","0.07120326906442642","0.07120326906442642"
"69956","0.047441963106393814","0.047441963106393814","0.047441963106393814"
"69989","0.050950370728969574","0.050950370728969574","0.050950370728969574"
"70004","0.033297099173069","0.033297099173069","0.033297099173069"
"70045","0.04555337131023407","0.04555337131023407","0.04555337131023407"
"70086","0.05059745907783508","0.05059745907783508","0.05059745907783508"
"70101","0.04629024118185043","0.04629024118185043","0.04629024118185043"
"70139","0.05773444473743439","0.05773444473743439","0.05773444473743439"
"70147","0.058745160698890686","0.058745160698890686","0.058745160698890686"
"70164","0.042766422033309937","0.042766422033309937","0.042766422033309937"
"70183","0.040114760398864746","0.040114760398864746","0.040114760398864746"
"70208","0.0669279396533966","0.0669279396533966","0.0669279396533966"
"70213","0.04007047787308693","0.04007047787308693","0.04007047787308693"
"70216","0.034420229494571686","0.034420229494571686","0.034420229494571686"
"70231","0.0412575900554657","0.0412575900554657","0.0412575900554657"
"70243","0.05199910327792168","0.05199910327792168","0.05199910327792168"
"70248","0.054322607815265656","0.054322607815265656","0.054322607815265656"
"70268","0.05287432298064232","0.05287432298064232","0.05287432298064232"
"70274","0.05202573537826538","0.05202573537826538","0.05202573537826538"
"70300","0.05171756446361542","0.05171756446361542","0.05171756446361542"
"70351","0.04725063219666481","0.04725063219666481","0.04725063219666481"
"70438","0.0420951209962368","0.0420951209962368","0.0420951209962368"
"70467","0.04377808794379234","0.04377808794379234","0.04377808794379234"
"70498","0.0545184463262558","0.0545184463262558","0.0545184463262558"
"70524","0.05475236475467682","0.05475236475467682","0.05475236475467682"
"70527","0.04277424514293671","0.04277424514293671","0.04277424514293671"
"70548","0.04531821981072426","0.04531821981072426","0.04531821981072426"
"70578","0.04496609792113304","0.04496609792113304","0.04496609792113304"
"70587","0.04558515548706055","0.04558515548706055","0.04558515548706055"
"70593","0.0475291907787323","0.0475291907787323","0.0475291907787323"
"70598","0.036556586623191833","0.036556586623191833","0.036556586623191833"
"70637","0.057296305894851685","0.057296305894851685","0.057296305894851685"
"70655","0.03570657968521118","0.03570657968521118","0.03570657968521118"
"70679","0.06611756235361099","0.06611756235361099","0.06611756235361099"
"70682","0.0395113080739975","0.0395113080739975","0.0395113080739975"
"70814","0.046180546283721924","0.046180546283721924","0.046180546283721924"
"70855","0.0490194708108902","0.0490194708108902","0.0490194708108902"
"70869","0.04310049116611481","0.04310049116611481","0.04310049116611481"
"70876","0.04739431291818619","0.04739431291818619","0.04739431291818619"
"70884","0.05929499492049217","0.05929499492049217","0.05929499492049217"
"70941","0.052054937928915024","0.052054937928915024","0.052054937928915024"
"70957","0.053809769451618195","0.053809769451618195","0.053809769451618195"
"70959","0.06609556078910828","0.06609556078910828","0.06609556078910828"
"70985","0.043888963758945465","0.043888963758945465","0.043888963758945465"
"70996","0.0474834144115448","0.0474834144115448","0.0474834144115448"
"71024","0.05261661857366562","0.05261661857366562","0.05261661857366562"
"71075","0.030699335038661957","0.030699335038661957","0.030699335038661957"
"71086","0.04796639457345009","0.04796639457345009","0.04796639457345009"
"71092","0.04520482197403908","0.04520482197403908","0.04520482197403908"
"71111","0.042044080793857574","0.042044080793857574","0.042044080793857574"
"71167","0.07058236002922058","0.07058236002922058","0.07058236002922058"
"71174","0.06890083849430084","0.06890083849430084","0.06890083849430084"
"71176","0.045635707676410675","0.045635707676410675","0.045635707676410675"
"71230","0.04961654171347618","0.04961654171347618","0.04961654171347618"
"71238","0.06789463013410568","0.06789463013410568","0.06789463013410568"
"71244","0.07256008684635162","0.07256008684635162","0.07256008684635162"
"71250","0.06697054207324982","0.06697054207324982","0.06697054207324982"
"71261","0.04367822781205177","0.04367822781205177","0.04367822781205177"
"71305","0.05013982951641083","0.05013982951641083","0.05013982951641083"
"71307","0.037358593195676804","0.037358593195676804","0.037358593195676804"
"71364","0.06994602829217911","0.06994602829217911","0.06994602829217911"
"71385","0.03329369053244591","0.03329369053244591","0.03329369053244591"
"71416","0.050691377371549606","0.050691377371549606","0.050691377371549606"
"71423","0.039578258991241455","0.039578258991241455","0.039578258991241455"
"71549","0.04261861741542816","0.04261861741542816","0.04261861741542816"
"71555","0.040180981159210205","0.040180981159210205","0.040180981159210205"
"71583","0.054020654410123825","0.054020654410123825","0.054020654410123825"
"71598","0.04466509073972702","0.04466509073972702","0.04466509073972702"
"71622","0.041944198310375214","0.041944198310375214","0.041944198310375214"
"71645","0.037441715598106384","0.037441715598106384","0.037441715598106384"
