"Step","dulcet-rain-4 - train/lejepa","dulcet-rain-4 - train/lejepa__MIN","dulcet-rain-4 - train/lejepa__MAX"
"52599","0.1034000962972641","0.1034000962972641","0.1034000962972641"
"52624","0.09170866012573242","0.09170866012573242","0.09170866012573242"
"52660","0.09650339186191559","0.09650339186191559","0.09650339186191559"
"52691","0.09605061262845993","0.09605061262845993","0.09605061262845993"
"52720","0.09781183302402496","0.09781183302402496","0.09781183302402496"
"52747","0.1194269135594368","0.1194269135594368","0.1194269135594368"
"52757","0.10184983909130096","0.10184983909130096","0.10184983909130096"
"52774","0.1277690827846527","0.1277690827846527","0.1277690827846527"
"52802","0.10182742774486542","0.10182742774486542","0.10182742774486542"
"52804","0.13043272495269775","0.13043272495269775","0.13043272495269775"
"52888","0.10960052162408829","0.10960052162408829","0.10960052162408829"
"52936","0.11026674509048462","0.11026674509048462","0.11026674509048462"
"52947","0.10346679389476776","0.10346679389476776","0.10346679389476776"
"52955","0.10981276631355286","0.10981276631355286","0.10981276631355286"
"52987","0.1146761029958725","0.1146761029958725","0.1146761029958725"
"52997","0.12509602308273315","0.12509602308273315","0.12509602308273315"
"53068","0.11608490347862244","0.11608490347862244","0.11608490347862244"
"53089","0.09617435932159424","0.09617435932159424","0.09617435932159424"
"53092","0.09747230261564255","0.09747230261564255","0.09747230261564255"
"53096","0.10231282562017441","0.10231282562017441","0.10231282562017441"
"53099","0.09780814498662949","0.09780814498662949","0.09780814498662949"
"53103","0.1096886396408081","0.1096886396408081","0.1096886396408081"
"53113","0.0972176343202591","0.0972176343202591","0.0972176343202591"
"53119","0.14016979932785034","0.14016979932785034","0.14016979932785034"
"53122","0.11638519167900085","0.11638519167900085","0.11638519167900085"
"53128","0.09340272843837738","0.09340272843837738","0.09340272843837738"
"53145","0.11554521322250366","0.11554521322250366","0.11554521322250366"
"53190","0.10061497986316681","0.10061497986316681","0.10061497986316681"
"53229","0.08467578887939453","0.08467578887939453","0.08467578887939453"
"53233","0.11150869727134705","0.11150869727134705","0.11150869727134705"
"53239","0.1000046357512474","0.1000046357512474","0.1000046357512474"
"53249","0.0970192402601242","0.0970192402601242","0.0970192402601242"
"53352","0.11264555156230927","0.11264555156230927","0.11264555156230927"
"53376","0.09933750331401825","0.09933750331401825","0.09933750331401825"
"53432","0.1001240611076355","0.1001240611076355","0.1001240611076355"
"53465","0.10863958299160004","0.10863958299160004","0.10863958299160004"
"53549","0.13794729113578796","0.13794729113578796","0.13794729113578796"
"53555","0.09406429529190063","0.09406429529190063","0.09406429529190063"
"53567","0.08888843655586243","0.08888843655586243","0.08888843655586243"
"53576","0.13623280823230743","0.13623280823230743","0.13623280823230743"
"53580","0.10519791394472122","0.10519791394472122","0.10519791394472122"
"53608","0.12303907424211502","0.12303907424211502","0.12303907424211502"
"53634","0.12730613350868225","0.12730613350868225","0.12730613350868225"
"53664","0.1144309863448143","0.1144309863448143","0.1144309863448143"
"53691","0.09370177239179611","0.09370177239179611","0.09370177239179611"
"53731","0.1063748300075531","0.1063748300075531","0.1063748300075531"
"53749","0.12742456793785095","0.12742456793785095","0.12742456793785095"
"53767","0.11974319815635681","0.11974319815635681","0.11974319815635681"
"53778","0.10565230250358582","0.10565230250358582","0.10565230250358582"
"53788","0.10907767713069916","0.10907767713069916","0.10907767713069916"
"53852","0.10363912582397461","0.10363912582397461","0.10363912582397461"
"53867","0.11048935353755951","0.11048935353755951","0.11048935353755951"
"53872","0.09976319968700409","0.09976319968700409","0.09976319968700409"
"53902","0.11507607996463776","0.11507607996463776","0.11507607996463776"
"53920","0.12013775110244751","0.12013775110244751","0.12013775110244751"
"53953","0.09974279999732971","0.09974279999732971","0.09974279999732971"
"53977","0.1163136288523674","0.1163136288523674","0.1163136288523674"
"53978","0.11252249032258987","0.11252249032258987","0.11252249032258987"
"53981","0.11698886752128601","0.11698886752128601","0.11698886752128601"
"54005","0.0946916937828064","0.0946916937828064","0.0946916937828064"
"54086","0.10822536051273346","0.10822536051273346","0.10822536051273346"
"54099","0.09059680998325348","0.09059680998325348","0.09059680998325348"
"54125","0.09882478415966034","0.09882478415966034","0.09882478415966034"
"54145","0.1257750391960144","0.1257750391960144","0.1257750391960144"
"54154","0.10898783802986145","0.10898783802986145","0.10898783802986145"
"54160","0.11788563430309296","0.11788563430309296","0.11788563430309296"
"54289","0.12187235057353973","0.12187235057353973","0.12187235057353973"
"54335","0.09743665158748627","0.09743665158748627","0.09743665158748627"
"54366","0.09923721849918365","0.09923721849918365","0.09923721849918365"
"54369","0.0820445790886879","0.0820445790886879","0.0820445790886879"
"54394","0.09718035161495209","0.09718035161495209","0.09718035161495209"
"54398","0.11591790616512299","0.11591790616512299","0.11591790616512299"
"54438","0.0997677743434906","0.0997677743434906","0.0997677743434906"
"54453","0.10476615279912949","0.10476615279912949","0.10476615279912949"
"54462","0.10506260395050049","0.10506260395050049","0.10506260395050049"
"54464","0.0962478443980217","0.0962478443980217","0.0962478443980217"
"54509","0.12457529455423355","0.12457529455423355","0.12457529455423355"
"54540","0.11439631134271622","0.11439631134271622","0.11439631134271622"
"54554","0.11452282965183258","0.11452282965183258","0.11452282965183258"
"54562","0.09249377250671387","0.09249377250671387","0.09249377250671387"
"54598","0.09542471915483475","0.09542471915483475","0.09542471915483475"
"54600","0.10404135286808014","0.10404135286808014","0.10404135286808014"
"54626","0.11015241593122482","0.11015241593122482","0.11015241593122482"
"54635","0.11341710388660431","0.11341710388660431","0.11341710388660431"
"54654","0.08792910724878311","0.08792910724878311","0.08792910724878311"
"54697","0.11432556062936783","0.11432556062936783","0.11432556062936783"
"54714","0.10417397320270538","0.10417397320270538","0.10417397320270538"
"54746","0.10042271763086319","0.10042271763086319","0.10042271763086319"
"54748","0.09554485976696014","0.09554485976696014","0.09554485976696014"
"54769","0.11388245224952698","0.11388245224952698","0.11388245224952698"
"54782","0.1026693806052208","0.1026693806052208","0.1026693806052208"
"54790","0.10420361161231995","0.10420361161231995","0.10420361161231995"
"54795","0.09984569251537323","0.09984569251537323","0.09984569251537323"
"54872","0.11514744907617569","0.11514744907617569","0.11514744907617569"
"54873","0.10356312990188599","0.10356312990188599","0.10356312990188599"
"54893","0.1206476241350174","0.1206476241350174","0.1206476241350174"
"54904","0.11662814021110535","0.11662814021110535","0.11662814021110535"
"54922","0.09557275474071503","0.09557275474071503","0.09557275474071503"
"54929","0.08887255191802979","0.08887255191802979","0.08887255191802979"
"54960","0.10411758720874786","0.10411758720874786","0.10411758720874786"
"55003","0.0914124995470047","0.0914124995470047","0.0914124995470047"
"55010","0.10419753193855286","0.10419753193855286","0.10419753193855286"
"55031","0.09557679295539856","0.09557679295539856","0.09557679295539856"
"55037","0.13219332695007324","0.13219332695007324","0.13219332695007324"
"55039","0.10778816044330597","0.10778816044330597","0.10778816044330597"
"55117","0.11675563454627991","0.11675563454627991","0.11675563454627991"
"55126","0.09727264195680618","0.09727264195680618","0.09727264195680618"
"55145","0.09498317539691925","0.09498317539691925","0.09498317539691925"
"55146","0.08661055564880371","0.08661055564880371","0.08661055564880371"
"55210","0.10441487282514572","0.10441487282514572","0.10441487282514572"
"55230","0.11684781312942505","0.11684781312942505","0.11684781312942505"
"55233","0.12715530395507812","0.12715530395507812","0.12715530395507812"
"55276","0.10210670530796051","0.10210670530796051","0.10210670530796051"
"55297","0.11204341053962708","0.11204341053962708","0.11204341053962708"
"55349","0.09917508065700531","0.09917508065700531","0.09917508065700531"
"55357","0.10219661891460419","0.10219661891460419","0.10219661891460419"
"55390","0.1067562848329544","0.1067562848329544","0.1067562848329544"
"55402","0.11104756593704224","0.11104756593704224","0.11104756593704224"
"55433","0.10147558152675629","0.10147558152675629","0.10147558152675629"
"55438","0.1069081574678421","0.1069081574678421","0.1069081574678421"
"55468","0.11489729583263397","0.11489729583263397","0.11489729583263397"
"55487","0.11943487823009491","0.11943487823009491","0.11943487823009491"
"55488","0.12840530276298523","0.12840530276298523","0.12840530276298523"
"55527","0.10469037294387817","0.10469037294387817","0.10469037294387817"
"55538","0.09867332875728607","0.09867332875728607","0.09867332875728607"
"55635","0.10082792490720749","0.10082792490720749","0.10082792490720749"
"55640","0.09905030578374863","0.09905030578374863","0.09905030578374863"
"55648","0.1167823076248169","0.1167823076248169","0.1167823076248169"
"55710","0.09701333940029144","0.09701333940029144","0.09701333940029144"
"55828","0.11127783358097076","0.11127783358097076","0.11127783358097076"
"55832","0.10717833042144775","0.10717833042144775","0.10717833042144775"
"55833","0.09119956940412521","0.09119956940412521","0.09119956940412521"
"55841","0.11112543940544128","0.11112543940544128","0.11112543940544128"
"55850","0.10308907926082611","0.10308907926082611","0.10308907926082611"
"55858","0.09505850821733475","0.09505850821733475","0.09505850821733475"
"55872","0.09661947190761566","0.09661947190761566","0.09661947190761566"
"55897","0.10580430179834366","0.10580430179834366","0.10580430179834366"
"55910","0.11202239990234375","0.11202239990234375","0.11202239990234375"
"55912","0.10711124539375305","0.10711124539375305","0.10711124539375305"
"55917","0.09507541358470917","0.09507541358470917","0.09507541358470917"
"55959","0.11387398093938828","0.11387398093938828","0.11387398093938828"
"55960","0.10259194672107697","0.10259194672107697","0.10259194672107697"
"55971","0.1075708344578743","0.1075708344578743","0.1075708344578743"
"56020","0.10002368688583374","0.10002368688583374","0.10002368688583374"
"56034","0.11489975452423096","0.11489975452423096","0.11489975452423096"
"56051","0.10544395446777344","0.10544395446777344","0.10544395446777344"
"56134","0.11504814028739929","0.11504814028739929","0.11504814028739929"
"56138","0.10975420475006104","0.10975420475006104","0.10975420475006104"
"56210","0.11384934186935425","0.11384934186935425","0.11384934186935425"
"56217","0.10131585597991943","0.10131585597991943","0.10131585597991943"
"56223","0.11806042492389679","0.11806042492389679","0.11806042492389679"
"56251","0.14684846997261047","0.14684846997261047","0.14684846997261047"
"56256","0.10180941224098206","0.10180941224098206","0.10180941224098206"
"56262","0.09946618974208832","0.09946618974208832","0.09946618974208832"
"56265","0.09713105112314224","0.09713105112314224","0.09713105112314224"
"56266","0.11584007740020752","0.11584007740020752","0.11584007740020752"
"56273","0.10405803471803665","0.10405803471803665","0.10405803471803665"
"56335","0.09138230979442596","0.09138230979442596","0.09138230979442596"
"56377","0.10772258043289185","0.10772258043289185","0.10772258043289185"
"56386","0.11845122277736664","0.11845122277736664","0.11845122277736664"
"56393","0.1086091697216034","0.1086091697216034","0.1086091697216034"
"56405","0.10060985386371613","0.10060985386371613","0.10060985386371613"
"56414","0.09128627181053162","0.09128627181053162","0.09128627181053162"
"56434","0.11518561840057373","0.11518561840057373","0.11518561840057373"
"56439","0.09636612236499786","0.09636612236499786","0.09636612236499786"
"56445","0.11455073952674866","0.11455073952674866","0.11455073952674866"
"56477","0.12856124341487885","0.12856124341487885","0.12856124341487885"
"56571","0.10366353392601013","0.10366353392601013","0.10366353392601013"
"56612","0.11941774189472198","0.11941774189472198","0.11941774189472198"
"56619","0.09107712656259537","0.09107712656259537","0.09107712656259537"
"56632","0.10002456605434418","0.10002456605434418","0.10002456605434418"
"56633","0.10762645304203033","0.10762645304203033","0.10762645304203033"
"56682","0.09041596949100494","0.09041596949100494","0.09041596949100494"
"56705","0.11157829314470291","0.11157829314470291","0.11157829314470291"
"56737","0.10190732032060623","0.10190732032060623","0.10190732032060623"
"56770","0.12301719933748245","0.12301719933748245","0.12301719933748245"
"56819","0.10943824052810669","0.10943824052810669","0.10943824052810669"
"56840","0.113594651222229","0.113594651222229","0.113594651222229"
"56865","0.098098024725914","0.098098024725914","0.098098024725914"
"56882","0.09844103455543518","0.09844103455543518","0.09844103455543518"
"56907","0.1000489741563797","0.1000489741563797","0.1000489741563797"
"56918","0.10102662444114685","0.10102662444114685","0.10102662444114685"
"56928","0.09558233618736267","0.09558233618736267","0.09558233618736267"
"56933","0.10251065343618393","0.10251065343618393","0.10251065343618393"
"56937","0.10693763196468353","0.10693763196468353","0.10693763196468353"
"56939","0.09181054681539536","0.09181054681539536","0.09181054681539536"
"56968","0.09902174025774002","0.09902174025774002","0.09902174025774002"
"56983","0.10231712460517883","0.10231712460517883","0.10231712460517883"
"57023","0.10414646565914154","0.10414646565914154","0.10414646565914154"
"57030","0.12591353058815002","0.12591353058815002","0.12591353058815002"
"57037","0.10807998478412628","0.10807998478412628","0.10807998478412628"
"57046","0.12474515289068222","0.12474515289068222","0.12474515289068222"
"57124","0.10015726089477539","0.10015726089477539","0.10015726089477539"
"57134","0.11930263042449951","0.11930263042449951","0.11930263042449951"
"57158","0.10713638365268707","0.10713638365268707","0.10713638365268707"
"57225","0.11332166194915771","0.11332166194915771","0.11332166194915771"
"57229","0.14082017540931702","0.14082017540931702","0.14082017540931702"
"57237","0.09976964443922043","0.09976964443922043","0.09976964443922043"
"57245","0.11545850336551666","0.11545850336551666","0.11545850336551666"
"57257","0.11253708600997925","0.11253708600997925","0.11253708600997925"
"57265","0.10705563426017761","0.10705563426017761","0.10705563426017761"
"57362","0.12317834049463272","0.12317834049463272","0.12317834049463272"
"57368","0.118404820561409","0.118404820561409","0.118404820561409"
"57403","0.10653875768184662","0.10653875768184662","0.10653875768184662"
"57414","0.09930450469255447","0.09930450469255447","0.09930450469255447"
"57474","0.11457556486129761","0.11457556486129761","0.11457556486129761"
"57498","0.10211382806301117","0.10211382806301117","0.10211382806301117"
"57508","0.13494260609149933","0.13494260609149933","0.13494260609149933"
"57535","0.098469577729702","0.098469577729702","0.098469577729702"
"57559","0.0975213348865509","0.0975213348865509","0.0975213348865509"
"57604","0.09848661720752716","0.09848661720752716","0.09848661720752716"
"57606","0.10430072247982025","0.10430072247982025","0.10430072247982025"
"57613","0.09996284544467926","0.09996284544467926","0.09996284544467926"
"57620","0.11109495908021927","0.11109495908021927","0.11109495908021927"
"57627","0.12315408885478973","0.12315408885478973","0.12315408885478973"
"57639","0.10497021675109863","0.10497021675109863","0.10497021675109863"
"57657","0.08940652012825012","0.08940652012825012","0.08940652012825012"
"57659","0.12015700340270996","0.12015700340270996","0.12015700340270996"
"57694","0.10077151656150818","0.10077151656150818","0.10077151656150818"
"57707","0.11722902953624725","0.11722902953624725","0.11722902953624725"
"57721","0.10862701386213303","0.10862701386213303","0.10862701386213303"
"57732","0.1240050196647644","0.1240050196647644","0.1240050196647644"
"57775","0.12006460875272751","0.12006460875272751","0.12006460875272751"
"57801","0.10753454267978668","0.10753454267978668","0.10753454267978668"
"57862","0.10431820899248123","0.10431820899248123","0.10431820899248123"
"57936","0.09752511978149414","0.09752511978149414","0.09752511978149414"
"57953","0.10238845646381378","0.10238845646381378","0.10238845646381378"
"58067","0.10257194936275482","0.10257194936275482","0.10257194936275482"
"58072","0.10599607974290848","0.10599607974290848","0.10599607974290848"
"58103","0.09060370922088623","0.09060370922088623","0.09060370922088623"
"58114","0.10826390981674194","0.10826390981674194","0.10826390981674194"
"58136","0.10469202697277069","0.10469202697277069","0.10469202697277069"
"58145","0.12651380896568298","0.12651380896568298","0.12651380896568298"
"58234","0.10417857766151428","0.10417857766151428","0.10417857766151428"
"58243","0.10556560754776001","0.10556560754776001","0.10556560754776001"
"58284","0.09840080142021179","0.09840080142021179","0.09840080142021179"
"58307","0.10300327837467194","0.10300327837467194","0.10300327837467194"
"58312","0.10612078011035919","0.10612078011035919","0.10612078011035919"
"58343","0.11538215726613998","0.11538215726613998","0.11538215726613998"
"58379","0.11852473020553589","0.11852473020553589","0.11852473020553589"
"58382","0.09635484218597412","0.09635484218597412","0.09635484218597412"
"58392","0.12404147535562515","0.12404147535562515","0.12404147535562515"
"58425","0.10536781698465347","0.10536781698465347","0.10536781698465347"
"58457","0.09663942456245422","0.09663942456245422","0.09663942456245422"
"58485","0.09801068902015686","0.09801068902015686","0.09801068902015686"
"58532","0.12463623285293579","0.12463623285293579","0.12463623285293579"
"58569","0.10986290872097015","0.10986290872097015","0.10986290872097015"
"58584","0.10791812092065811","0.10791812092065811","0.10791812092065811"
"58620","0.12940353155136108","0.12940353155136108","0.12940353155136108"
"58641","0.12056310474872589","0.12056310474872589","0.12056310474872589"
"58671","0.09691004455089569","0.09691004455089569","0.09691004455089569"
"58688","0.11779867112636566","0.11779867112636566","0.11779867112636566"
"58708","0.10188508033752441","0.10188508033752441","0.10188508033752441"
"58718","0.1267542541027069","0.1267542541027069","0.1267542541027069"
"58746","0.11189305782318115","0.11189305782318115","0.11189305782318115"
"58748","0.10098149627447128","0.10098149627447128","0.10098149627447128"
"58821","0.12140361964702606","0.12140361964702606","0.12140361964702606"
"58875","0.11085658520460129","0.11085658520460129","0.11085658520460129"
"58876","0.12260746210813522","0.12260746210813522","0.12260746210813522"
"58916","0.11475258320569992","0.11475258320569992","0.11475258320569992"
"58979","0.0957053080201149","0.0957053080201149","0.0957053080201149"
"59004","0.11566038429737091","0.11566038429737091","0.11566038429737091"
"59014","0.11924341320991516","0.11924341320991516","0.11924341320991516"
"59049","0.1182321086525917","0.1182321086525917","0.1182321086525917"
"59063","0.09626267850399017","0.09626267850399017","0.09626267850399017"
"59101","0.09878373891115189","0.09878373891115189","0.09878373891115189"
"59104","0.09073825180530548","0.09073825180530548","0.09073825180530548"
"59121","0.10073988139629364","0.10073988139629364","0.10073988139629364"
"59133","0.10492464900016785","0.10492464900016785","0.10492464900016785"
"59205","0.09698707610368729","0.09698707610368729","0.09698707610368729"
"59207","0.11821991205215454","0.11821991205215454","0.11821991205215454"
"59238","0.1041841059923172","0.1041841059923172","0.1041841059923172"
"59368","0.10707415640354156","0.10707415640354156","0.10707415640354156"
"59434","0.10999733954668045","0.10999733954668045","0.10999733954668045"
"59450","0.10193409025669098","0.10193409025669098","0.10193409025669098"
"59499","0.11356247961521149","0.11356247961521149","0.11356247961521149"
"59507","0.10103969275951385","0.10103969275951385","0.10103969275951385"
"59539","0.09809544682502747","0.09809544682502747","0.09809544682502747"
"59558","0.1048344075679779","0.1048344075679779","0.1048344075679779"
"59572","0.09811676293611526","0.09811676293611526","0.09811676293611526"
"59586","0.09815715253353119","0.09815715253353119","0.09815715253353119"
"59596","0.10500787198543549","0.10500787198543549","0.10500787198543549"
"59606","0.10111965239048004","0.10111965239048004","0.10111965239048004"
"59607","0.09280571341514587","0.09280571341514587","0.09280571341514587"
"59621","0.105286605656147","0.105286605656147","0.105286605656147"
"59623","0.11167699098587036","0.11167699098587036","0.11167699098587036"
"59625","0.09810803830623627","0.09810803830623627","0.09810803830623627"
"59650","0.09825760126113892","0.09825760126113892","0.09825760126113892"
"59671","0.09150268137454987","0.09150268137454987","0.09150268137454987"
"59692","0.1097775399684906","0.1097775399684906","0.1097775399684906"
"59708","0.12119052559137344","0.12119052559137344","0.12119052559137344"
"59711","0.11346177756786346","0.11346177756786346","0.11346177756786346"
"59788","0.09861086308956146","0.09861086308956146","0.09861086308956146"
"59795","0.09434305131435394","0.09434305131435394","0.09434305131435394"
"59797","0.09975909441709518","0.09975909441709518","0.09975909441709518"
"59810","0.10115312039852142","0.10115312039852142","0.10115312039852142"
"59815","0.10637232661247253","0.10637232661247253","0.10637232661247253"
"59838","0.1134098619222641","0.1134098619222641","0.1134098619222641"
"59874","0.10795215517282486","0.10795215517282486","0.10795215517282486"
"59877","0.10630209743976593","0.10630209743976593","0.10630209743976593"
"59892","0.11218241602182388","0.11218241602182388","0.11218241602182388"
"59921","0.10346652567386627","0.10346652567386627","0.10346652567386627"
"60001","0.11360112577676773","0.11360112577676773","0.11360112577676773"
"60003","0.11555179953575134","0.11555179953575134","0.11555179953575134"
"60025","0.09786784648895264","0.09786784648895264","0.09786784648895264"
"60088","0.09712064266204834","0.09712064266204834","0.09712064266204834"
"60123","0.11828511953353882","0.11828511953353882","0.11828511953353882"
"60179","0.10245679318904877","0.10245679318904877","0.10245679318904877"
"60198","0.11716822534799576","0.11716822534799576","0.11716822534799576"
"60252","0.09685483574867249","0.09685483574867249","0.09685483574867249"
"60313","0.10416839271783829","0.10416839271783829","0.10416839271783829"
"60343","0.1063290387392044","0.1063290387392044","0.1063290387392044"
"60415","0.10448276996612549","0.10448276996612549","0.10448276996612549"
"60456","0.1109531819820404","0.1109531819820404","0.1109531819820404"
"60506","0.109429731965065","0.109429731965065","0.109429731965065"
"60511","0.09225577116012573","0.09225577116012573","0.09225577116012573"
"60517","0.08940263092517853","0.08940263092517853","0.08940263092517853"
"60519","0.10420810431241989","0.10420810431241989","0.10420810431241989"
"60552","0.10295860469341278","0.10295860469341278","0.10295860469341278"
"60619","0.10084875673055649","0.10084875673055649","0.10084875673055649"
"60659","0.09556405246257782","0.09556405246257782","0.09556405246257782"
"60678","0.1081349104642868","0.1081349104642868","0.1081349104642868"
"60704","0.10236872732639313","0.10236872732639313","0.10236872732639313"
"60719","0.11870592832565308","0.11870592832565308","0.11870592832565308"
"60741","0.10926426202058792","0.10926426202058792","0.10926426202058792"
"60754","0.10802344977855682","0.10802344977855682","0.10802344977855682"
"60755","0.09830918908119202","0.09830918908119202","0.09830918908119202"
"60794","0.08700039982795715","0.08700039982795715","0.08700039982795715"
"60828","0.09893625229597092","0.09893625229597092","0.09893625229597092"
"60830","0.11031432449817657","0.11031432449817657","0.11031432449817657"
"60834","0.09926775842905045","0.09926775842905045","0.09926775842905045"
"60856","0.09725832939147949","0.09725832939147949","0.09725832939147949"
"60873","0.11714020371437073","0.11714020371437073","0.11714020371437073"
"60884","0.11419549584388733","0.11419549584388733","0.11419549584388733"
"60887","0.08911032974720001","0.08911032974720001","0.08911032974720001"
"60898","0.10353147983551025","0.10353147983551025","0.10353147983551025"
"60922","0.0993519276380539","0.0993519276380539","0.0993519276380539"
"60983","0.11909167468547821","0.11909167468547821","0.11909167468547821"
"60990","0.11231192946434021","0.11231192946434021","0.11231192946434021"
"61084","0.10058192908763885","0.10058192908763885","0.10058192908763885"
"61127","0.11414443701505661","0.11414443701505661","0.11414443701505661"
"61129","0.09127596765756607","0.09127596765756607","0.09127596765756607"
"61133","0.11065112054347992","0.11065112054347992","0.11065112054347992"
"61147","0.10759757459163666","0.10759757459163666","0.10759757459163666"
"61167","0.10466787219047546","0.10466787219047546","0.10466787219047546"
"61193","0.10002763569355011","0.10002763569355011","0.10002763569355011"
"61217","0.08633173257112503","0.08633173257112503","0.08633173257112503"
"61228","0.11317219585180283","0.11317219585180283","0.11317219585180283"
"61284","0.10595258325338364","0.10595258325338364","0.10595258325338364"
"61287","0.10223917663097382","0.10223917663097382","0.10223917663097382"
"61289","0.08281075954437256","0.08281075954437256","0.08281075954437256"
"61332","0.10120263695716858","0.10120263695716858","0.10120263695716858"
"61335","0.1233704686164856","0.1233704686164856","0.1233704686164856"
"61362","0.10510130226612091","0.10510130226612091","0.10510130226612091"
"61418","0.10465963929891586","0.10465963929891586","0.10465963929891586"
"61419","0.11500321328639984","0.11500321328639984","0.11500321328639984"
"61447","0.11527229100465775","0.11527229100465775","0.11527229100465775"
"61460","0.11891321837902069","0.11891321837902069","0.11891321837902069"
"61463","0.09336870908737183","0.09336870908737183","0.09336870908737183"
"61494","0.10141955316066742","0.10141955316066742","0.10141955316066742"
"61531","0.1072995662689209","0.1072995662689209","0.1072995662689209"
"61557","0.09887787699699402","0.09887787699699402","0.09887787699699402"
"61571","0.10960586369037628","0.10960586369037628","0.10960586369037628"
"61597","0.11173869669437408","0.11173869669437408","0.11173869669437408"
"61606","0.09819979220628738","0.09819979220628738","0.09819979220628738"
"61627","0.113009974360466","0.113009974360466","0.113009974360466"
"61648","0.10477656126022339","0.10477656126022339","0.10477656126022339"
"61696","0.09139391779899597","0.09139391779899597","0.09139391779899597"
"61732","0.1092461422085762","0.1092461422085762","0.1092461422085762"
"61831","0.11931215226650238","0.11931215226650238","0.11931215226650238"
"61858","0.11382383853197098","0.11382383853197098","0.11382383853197098"
"61902","0.10681047290563583","0.10681047290563583","0.10681047290563583"
"61913","0.1186940148472786","0.1186940148472786","0.1186940148472786"
"61940","0.10425134003162384","0.10425134003162384","0.10425134003162384"
"61942","0.1106000766158104","0.1106000766158104","0.1106000766158104"
"61965","0.09796580672264099","0.09796580672264099","0.09796580672264099"
"62027","0.0906350314617157","0.0906350314617157","0.0906350314617157"
"62060","0.09494762122631073","0.09494762122631073","0.09494762122631073"
"62105","0.11969426274299622","0.11969426274299622","0.11969426274299622"
"62123","0.09704649448394775","0.09704649448394775","0.09704649448394775"
"62125","0.11059223115444183","0.11059223115444183","0.11059223115444183"
"62145","0.1081591546535492","0.1081591546535492","0.1081591546535492"
"62180","0.09017711877822876","0.09017711877822876","0.09017711877822876"
"62215","0.0986151322722435","0.0986151322722435","0.0986151322722435"
"62270","0.1128511130809784","0.1128511130809784","0.1128511130809784"
"62283","0.09948857128620148","0.09948857128620148","0.09948857128620148"
"62317","0.09439283609390259","0.09439283609390259","0.09439283609390259"
"62341","0.0904281809926033","0.0904281809926033","0.0904281809926033"
"62349","0.10184492915868759","0.10184492915868759","0.10184492915868759"
"62355","0.11157713830471039","0.11157713830471039","0.11157713830471039"
"62374","0.10254320502281189","0.10254320502281189","0.10254320502281189"
"62413","0.13124001026153564","0.13124001026153564","0.13124001026153564"
"62428","0.11965333670377731","0.11965333670377731","0.11965333670377731"
"62435","0.13810387253761292","0.13810387253761292","0.13810387253761292"
"62470","0.10118368268013","0.10118368268013","0.10118368268013"
"62474","0.10974220186471939","0.10974220186471939","0.10974220186471939"
"62496","0.099086232483387","0.099086232483387","0.099086232483387"
"62569","0.10160766541957855","0.10160766541957855","0.10160766541957855"
"62595","0.10018561780452728","0.10018561780452728","0.10018561780452728"
"62605","0.09884032607078552","0.09884032607078552","0.09884032607078552"
"62670","0.10981042683124542","0.10981042683124542","0.10981042683124542"
"62680","0.12077484279870987","0.12077484279870987","0.12077484279870987"
"62712","0.11625432968139648","0.11625432968139648","0.11625432968139648"
"62743","0.09722354263067245","0.09722354263067245","0.09722354263067245"
"62803","0.10617271065711975","0.10617271065711975","0.10617271065711975"
"62831","0.09865020215511322","0.09865020215511322","0.09865020215511322"
"62836","0.10989852249622345","0.10989852249622345","0.10989852249622345"
"62884","0.11421944200992584","0.11421944200992584","0.11421944200992584"
"62942","0.09833800792694092","0.09833800792694092","0.09833800792694092"
"62986","0.11342772096395493","0.11342772096395493","0.11342772096395493"
"62993","0.09159455448389053","0.09159455448389053","0.09159455448389053"
"63027","0.08785825222730637","0.08785825222730637","0.08785825222730637"
"63039","0.09889261424541473","0.09889261424541473","0.09889261424541473"
"63106","0.08849627524614334","0.08849627524614334","0.08849627524614334"
"63135","0.09921633452177048","0.09921633452177048","0.09921633452177048"
"63173","0.09479464590549469","0.09479464590549469","0.09479464590549469"
"63177","0.10318689793348312","0.10318689793348312","0.10318689793348312"
"63188","0.1050570160150528","0.1050570160150528","0.1050570160150528"
"63193","0.10745738446712494","0.10745738446712494","0.10745738446712494"
"63260","0.10775010287761688","0.10775010287761688","0.10775010287761688"
"63359","0.11803723871707916","0.11803723871707916","0.11803723871707916"
"63372","0.11276443302631378","0.11276443302631378","0.11276443302631378"
"63385","0.11318545043468475","0.11318545043468475","0.11318545043468475"
"63387","0.1016468033194542","0.1016468033194542","0.1016468033194542"
"63415","0.12948375940322876","0.12948375940322876","0.12948375940322876"
"63425","0.09636129438877106","0.09636129438877106","0.09636129438877106"
"63444","0.1072649359703064","0.1072649359703064","0.1072649359703064"
"63457","0.1026787981390953","0.1026787981390953","0.1026787981390953"
"63473","0.10247369110584259","0.10247369110584259","0.10247369110584259"
"63488","0.10810895264148712","0.10810895264148712","0.10810895264148712"
"63499","0.11753448843955994","0.11753448843955994","0.11753448843955994"
"63528","0.11186596751213074","0.11186596751213074","0.11186596751213074"
"63577","0.08109753578901291","0.08109753578901291","0.08109753578901291"
"63606","0.0956338495016098","0.0956338495016098","0.0956338495016098"
"63608","0.09433820843696594","0.09433820843696594","0.09433820843696594"
"63621","0.10497678071260452","0.10497678071260452","0.10497678071260452"
