"Step","dulcet-rain-4 - train/probe","dulcet-rain-4 - train/probe__MIN","dulcet-rain-4 - train/probe__MAX"
"133759","0.864654541015625","0.864654541015625","0.864654541015625"
"133798","0.8171710968017578","0.8171710968017578","0.8171710968017578"
"133802","0.677320122718811","0.677320122718811","0.677320122718811"
"133811","0.7310822010040283","0.7310822010040283","0.7310822010040283"
"133823","0.4298630356788635","0.4298630356788635","0.4298630356788635"
"133880","0.4933542311191559","0.4933542311191559","0.4933542311191559"
"133885","1.2428693771362305","1.2428693771362305","1.2428693771362305"
"133930","0.6244176626205444","0.6244176626205444","0.6244176626205444"
"133974","0.9234994649887085","0.9234994649887085","0.9234994649887085"
"134010","0.5276170372962952","0.5276170372962952","0.5276170372962952"
"134049","0.45186319947242737","0.45186319947242737","0.45186319947242737"
"134123","0.5986454486846924","0.5986454486846924","0.5986454486846924"
"134154","0.7453286051750183","0.7453286051750183","0.7453286051750183"
"134155","0.7181583642959595","0.7181583642959595","0.7181583642959595"
"134156","0.9412171244621277","0.9412171244621277","0.9412171244621277"
"134236","0.8626036643981934","0.8626036643981934","0.8626036643981934"
"134285","0.9684035778045654","0.9684035778045654","0.9684035778045654"
"134296","0.6999485492706299","0.6999485492706299","0.6999485492706299"
"134311","0.6543726921081543","0.6543726921081543","0.6543726921081543"
"134313","0.8036413192749023","0.8036413192749023","0.8036413192749023"
"134317","0.8531200289726257","0.8531200289726257","0.8531200289726257"
"134327","0.7054489850997925","0.7054489850997925","0.7054489850997925"
"134355","0.8344396352767944","0.8344396352767944","0.8344396352767944"
"134418","0.9110996723175049","0.9110996723175049","0.9110996723175049"
"134419","1.089022159576416","1.089022159576416","1.089022159576416"
"134462","0.921951413154602","0.921951413154602","0.921951413154602"
"134499","0.4856713116168976","0.4856713116168976","0.4856713116168976"
"134503","0.6633522510528564","0.6633522510528564","0.6633522510528564"
"134504","0.5287409424781799","0.5287409424781799","0.5287409424781799"
"134553","0.8093535304069519","0.8093535304069519","0.8093535304069519"
"134581","0.7575437426567078","0.7575437426567078","0.7575437426567078"
"134604","0.6010942459106445","0.6010942459106445","0.6010942459106445"
"134653","0.8168458342552185","0.8168458342552185","0.8168458342552185"
"134690","0.7850509881973267","0.7850509881973267","0.7850509881973267"
"134702","0.9707304239273071","0.9707304239273071","0.9707304239273071"
"134809","0.9032976627349854","0.9032976627349854","0.9032976627349854"
"134824","0.729001522064209","0.729001522064209","0.729001522064209"
"134829","0.7953886985778809","0.7953886985778809","0.7953886985778809"
"134875","0.7044457793235779","0.7044457793235779","0.7044457793235779"
"134882","0.5874574780464172","0.5874574780464172","0.5874574780464172"
"134933","0.8034395575523376","0.8034395575523376","0.8034395575523376"
"134953","0.5849084258079529","0.5849084258079529","0.5849084258079529"
"134954","0.5859922170639038","0.5859922170639038","0.5859922170639038"
"134968","0.8106840252876282","0.8106840252876282","0.8106840252876282"
"134983","0.8713858723640442","0.8713858723640442","0.8713858723640442"
"134997","0.4712098240852356","0.4712098240852356","0.4712098240852356"
"135011","0.6939857006072998","0.6939857006072998","0.6939857006072998"
"135028","0.708633542060852","0.708633542060852","0.708633542060852"
"135033","0.6977740526199341","0.6977740526199341","0.6977740526199341"
"135037","1.129176139831543","1.129176139831543","1.129176139831543"
"135047","0.7933955192565918","0.7933955192565918","0.7933955192565918"
"135105","0.5623445510864258","0.5623445510864258","0.5623445510864258"
"135146","0.6381402611732483","0.6381402611732483","0.6381402611732483"
"135153","0.8337588906288147","0.8337588906288147","0.8337588906288147"
"135175","0.8065387010574341","0.8065387010574341","0.8065387010574341"
"135194","0.711318850517273","0.711318850517273","0.711318850517273"
"135205","0.9989633560180664","0.9989633560180664","0.9989633560180664"
"135309","0.6547281742095947","0.6547281742095947","0.6547281742095947"
"135338","0.7647762298583984","0.7647762298583984","0.7647762298583984"
"135365","0.4712340235710144","0.4712340235710144","0.4712340235710144"
"135389","0.7126940488815308","0.7126940488815308","0.7126940488815308"
"135400","0.7998780012130737","0.7998780012130737","0.7998780012130737"
"135442","0.8509625196456909","0.8509625196456909","0.8509625196456909"
"135506","0.8210993409156799","0.8210993409156799","0.8210993409156799"
"135539","0.6620535850524902","0.6620535850524902","0.6620535850524902"
"135574","0.8227119445800781","0.8227119445800781","0.8227119445800781"
"135612","0.83489990234375","0.83489990234375","0.83489990234375"
"135648","0.7940625548362732","0.7940625548362732","0.7940625548362732"
"135687","0.3942481279373169","0.3942481279373169","0.3942481279373169"
"135739","0.740135669708252","0.740135669708252","0.740135669708252"
"135755","0.6343162655830383","0.6343162655830383","0.6343162655830383"
"135788","1.0858843326568604","1.0858843326568604","1.0858843326568604"
"135859","0.6054954528808594","0.6054954528808594","0.6054954528808594"
"135961","0.9383290410041809","0.9383290410041809","0.9383290410041809"
"135992","1.036134958267212","1.036134958267212","1.036134958267212"
"135993","0.7339287996292114","0.7339287996292114","0.7339287996292114"
"136006","0.7800354957580566","0.7800354957580566","0.7800354957580566"
"136015","0.46494537591934204","0.46494537591934204","0.46494537591934204"
"136044","0.7642731666564941","0.7642731666564941","0.7642731666564941"
"136046","0.530373215675354","0.530373215675354","0.530373215675354"
"136054","0.48862195014953613","0.48862195014953613","0.48862195014953613"
"136067","0.4844827651977539","0.4844827651977539","0.4844827651977539"
"136162","0.899969756603241","0.899969756603241","0.899969756603241"
"136169","0.8386253714561462","0.8386253714561462","0.8386253714561462"
"136186","0.5046041011810303","0.5046041011810303","0.5046041011810303"
"136199","0.45647257566452026","0.45647257566452026","0.45647257566452026"
"136216","0.7877188324928284","0.7877188324928284","0.7877188324928284"
"136220","0.9619016647338867","0.9619016647338867","0.9619016647338867"
"136224","0.9835931062698364","0.9835931062698364","0.9835931062698364"
"136225","0.7807412147521973","0.7807412147521973","0.7807412147521973"
"136256","0.5081061720848083","0.5081061720848083","0.5081061720848083"
"136274","0.7414616346359253","0.7414616346359253","0.7414616346359253"
"136295","0.9794519543647766","0.9794519543647766","0.9794519543647766"
"136316","0.9011816382408142","0.9011816382408142","0.9011816382408142"
"136355","0.515623927116394","0.515623927116394","0.515623927116394"
"136485","0.6560806632041931","0.6560806632041931","0.6560806632041931"
"136504","0.7044932246208191","0.7044932246208191","0.7044932246208191"
"136551","0.7456942200660706","0.7456942200660706","0.7456942200660706"
"136558","0.7730235457420349","0.7730235457420349","0.7730235457420349"
"136570","1.1004806756973267","1.1004806756973267","1.1004806756973267"
"136578","0.5596305727958679","0.5596305727958679","0.5596305727958679"
"136580","0.39515265822410583","0.39515265822410583","0.39515265822410583"
"136592","0.7350473403930664","0.7350473403930664","0.7350473403930664"
"136606","0.5905044078826904","0.5905044078826904","0.5905044078826904"
"136641","0.6450485587120056","0.6450485587120056","0.6450485587120056"
"136642","0.751205325126648","0.751205325126648","0.751205325126648"
"136662","0.63816237449646","0.63816237449646","0.63816237449646"
"136686","0.8296377062797546","0.8296377062797546","0.8296377062797546"
"136709","0.5348659753799438","0.5348659753799438","0.5348659753799438"
"136734","0.9387911558151245","0.9387911558151245","0.9387911558151245"
"136762","0.9840677380561829","0.9840677380561829","0.9840677380561829"
"136770","0.5139931440353394","0.5139931440353394","0.5139931440353394"
"136791","0.842526912689209","0.842526912689209","0.842526912689209"
"136796","0.9343315362930298","0.9343315362930298","0.9343315362930298"
"136814","0.8893694281578064","0.8893694281578064","0.8893694281578064"
"136837","1.0634859800338745","1.0634859800338745","1.0634859800338745"
"136894","0.6897262930870056","0.6897262930870056","0.6897262930870056"
"136960","0.5867303609848022","0.5867303609848022","0.5867303609848022"
"136962","1.0220704078674316","1.0220704078674316","1.0220704078674316"
"137003","0.5347188711166382","0.5347188711166382","0.5347188711166382"
"137022","0.8298377990722656","0.8298377990722656","0.8298377990722656"
"137025","0.6634773015975952","0.6634773015975952","0.6634773015975952"
"137047","0.5491161346435547","0.5491161346435547","0.5491161346435547"
"137092","1.133370280265808","1.133370280265808","1.133370280265808"
"137125","0.7355892062187195","0.7355892062187195","0.7355892062187195"
"137130","0.5899243354797363","0.5899243354797363","0.5899243354797363"
"137153","0.6254827976226807","0.6254827976226807","0.6254827976226807"
"137168","0.7229638695716858","0.7229638695716858","0.7229638695716858"
"137178","0.6619113683700562","0.6619113683700562","0.6619113683700562"
"137202","0.8102659583091736","0.8102659583091736","0.8102659583091736"
"137209","0.7226912975311279","0.7226912975311279","0.7226912975311279"
"137233","0.765480101108551","0.765480101108551","0.765480101108551"
"137254","0.7907839417457581","0.7907839417457581","0.7907839417457581"
"137260","1.175999641418457","1.175999641418457","1.175999641418457"
"137333","0.8197296857833862","0.8197296857833862","0.8197296857833862"
"137383","0.6057761311531067","0.6057761311531067","0.6057761311531067"
"137418","0.4487379789352417","0.4487379789352417","0.4487379789352417"
"137446","1.2406545877456665","1.2406545877456665","1.2406545877456665"
"137453","0.6042407751083374","0.6042407751083374","0.6042407751083374"
"137482","0.7743920683860779","0.7743920683860779","0.7743920683860779"
"137485","0.8767064213752747","0.8767064213752747","0.8767064213752747"
"137487","0.5680626630783081","0.5680626630783081","0.5680626630783081"
"137490","0.9137771129608154","0.9137771129608154","0.9137771129608154"
"137497","0.7524954080581665","0.7524954080581665","0.7524954080581665"
"137543","0.6449297070503235","0.6449297070503235","0.6449297070503235"
"137553","0.7403051257133484","0.7403051257133484","0.7403051257133484"
"137578","0.6027973890304565","0.6027973890304565","0.6027973890304565"
"137602","0.6896403431892395","0.6896403431892395","0.6896403431892395"
"137606","0.5474653244018555","0.5474653244018555","0.5474653244018555"
"137611","0.9399240016937256","0.9399240016937256","0.9399240016937256"
"137632","0.7493351101875305","0.7493351101875305","0.7493351101875305"
"137655","0.6797115802764893","0.6797115802764893","0.6797115802764893"
"137676","0.8497512340545654","0.8497512340545654","0.8497512340545654"
"137692","0.6784484386444092","0.6784484386444092","0.6784484386444092"
"137732","0.643099308013916","0.643099308013916","0.643099308013916"
"137785","0.7837837934494019","0.7837837934494019","0.7837837934494019"
"137793","1.2653555870056152","1.2653555870056152","1.2653555870056152"
"137810","0.5735671520233154","0.5735671520233154","0.5735671520233154"
"137836","0.7148133516311646","0.7148133516311646","0.7148133516311646"
"137859","0.8273546695709229","0.8273546695709229","0.8273546695709229"
"137869","0.6093143224716187","0.6093143224716187","0.6093143224716187"
"137910","1.2558436393737793","1.2558436393737793","1.2558436393737793"
"137919","0.6626781225204468","0.6626781225204468","0.6626781225204468"
"137925","1.0308773517608643","1.0308773517608643","1.0308773517608643"
"137937","0.7372878193855286","0.7372878193855286","0.7372878193855286"
"138020","0.5303946733474731","0.5303946733474731","0.5303946733474731"
"138043","0.49758145213127136","0.49758145213127136","0.49758145213127136"
"138048","0.880436897277832","0.880436897277832","0.880436897277832"
"138084","0.4214068353176117","0.4214068353176117","0.4214068353176117"
"138108","0.6227699518203735","0.6227699518203735","0.6227699518203735"
"138136","0.8150969743728638","0.8150969743728638","0.8150969743728638"
"138213","0.8239731788635254","0.8239731788635254","0.8239731788635254"
"138232","0.7140332460403442","0.7140332460403442","0.7140332460403442"
"138238","0.8593798875808716","0.8593798875808716","0.8593798875808716"
"138259","0.7430935502052307","0.7430935502052307","0.7430935502052307"
"138285","0.6532847285270691","0.6532847285270691","0.6532847285270691"
"138296","0.8571730852127075","0.8571730852127075","0.8571730852127075"
"138379","1.180222511291504","1.180222511291504","1.180222511291504"
"138399","0.6570296883583069","0.6570296883583069","0.6570296883583069"
"138406","0.6458355784416199","0.6458355784416199","0.6458355784416199"
"138448","0.5758793354034424","0.5758793354034424","0.5758793354034424"
"138480","0.6446488499641418","0.6446488499641418","0.6446488499641418"
"138486","0.791964054107666","0.791964054107666","0.791964054107666"
"138489","0.9160211086273193","0.9160211086273193","0.9160211086273193"
"138503","0.7916797399520874","0.7916797399520874","0.7916797399520874"
"138525","0.6701139211654663","0.6701139211654663","0.6701139211654663"
"138532","0.8448745012283325","0.8448745012283325","0.8448745012283325"
"138561","0.5841541290283203","0.5841541290283203","0.5841541290283203"
"138583","0.7340900301933289","0.7340900301933289","0.7340900301933289"
"138615","0.9473831057548523","0.9473831057548523","0.9473831057548523"
"138655","0.5579556822776794","0.5579556822776794","0.5579556822776794"
"138663","0.5595194101333618","0.5595194101333618","0.5595194101333618"
"138688","0.7890302538871765","0.7890302538871765","0.7890302538871765"
"138705","0.5107585787773132","0.5107585787773132","0.5107585787773132"
"138734","0.6908498406410217","0.6908498406410217","0.6908498406410217"
"138739","0.3202953636646271","0.3202953636646271","0.3202953636646271"
"138762","0.5650562644004822","0.5650562644004822","0.5650562644004822"
"138823","0.9468764066696167","0.9468764066696167","0.9468764066696167"
"138871","0.8033159971237183","0.8033159971237183","0.8033159971237183"
"138937","0.8703269958496094","0.8703269958496094","0.8703269958496094"
"138945","0.7164510488510132","0.7164510488510132","0.7164510488510132"
"138958","0.7421373724937439","0.7421373724937439","0.7421373724937439"
"138996","1.0260571241378784","1.0260571241378784","1.0260571241378784"
"138997","0.7749735116958618","0.7749735116958618","0.7749735116958618"
"139036","1.023916482925415","1.023916482925415","1.023916482925415"
"139057","0.6122205257415771","0.6122205257415771","0.6122205257415771"
"139063","1.1319912672042847","1.1319912672042847","1.1319912672042847"
"139069","0.6806802153587341","0.6806802153587341","0.6806802153587341"
"139097","0.5782946944236755","0.5782946944236755","0.5782946944236755"
"139121","1.012392520904541","1.012392520904541","1.012392520904541"
"139236","0.7742984294891357","0.7742984294891357","0.7742984294891357"
"139279","0.6645348072052002","0.6645348072052002","0.6645348072052002"
"139281","0.6721571087837219","0.6721571087837219","0.6721571087837219"
"139299","0.884141743183136","0.884141743183136","0.884141743183136"
"139339","0.8454808592796326","0.8454808592796326","0.8454808592796326"
"139443","0.5540034770965576","0.5540034770965576","0.5540034770965576"
"139451","0.8774486780166626","0.8774486780166626","0.8774486780166626"
"139455","0.853381872177124","0.853381872177124","0.853381872177124"
"139461","0.8033636212348938","0.8033636212348938","0.8033636212348938"
"139476","0.6600232720375061","0.6600232720375061","0.6600232720375061"
"139478","0.7545031309127808","0.7545031309127808","0.7545031309127808"
"139515","0.4526885747909546","0.4526885747909546","0.4526885747909546"
"139547","0.9005275368690491","0.9005275368690491","0.9005275368690491"
"139585","0.6620901823043823","0.6620901823043823","0.6620901823043823"
"139645","0.6308090090751648","0.6308090090751648","0.6308090090751648"
"139653","0.6305590867996216","0.6305590867996216","0.6305590867996216"
"139660","0.6124446988105774","0.6124446988105774","0.6124446988105774"
"139675","0.6147197484970093","0.6147197484970093","0.6147197484970093"
"139695","0.8613410592079163","0.8613410592079163","0.8613410592079163"
"139703","0.6119943857192993","0.6119943857192993","0.6119943857192993"
"139729","0.9777675271034241","0.9777675271034241","0.9777675271034241"
"139742","0.7717610597610474","0.7717610597610474","0.7717610597610474"
"139752","0.508099377155304","0.508099377155304","0.508099377155304"
"139760","0.6634368896484375","0.6634368896484375","0.6634368896484375"
"139772","0.9110462665557861","0.9110462665557861","0.9110462665557861"
"139794","0.4785025715827942","0.4785025715827942","0.4785025715827942"
"139821","0.6504210233688354","0.6504210233688354","0.6504210233688354"
"139826","0.5289527177810669","0.5289527177810669","0.5289527177810669"
"139855","0.8859519958496094","0.8859519958496094","0.8859519958496094"
"139869","0.6121395826339722","0.6121395826339722","0.6121395826339722"
"139889","0.8446502089500427","0.8446502089500427","0.8446502089500427"
"139912","1.0420573949813843","1.0420573949813843","1.0420573949813843"
"139920","0.7600888013839722","0.7600888013839722","0.7600888013839722"
"139955","0.7483213543891907","0.7483213543891907","0.7483213543891907"
"139975","0.4365033507347107","0.4365033507347107","0.4365033507347107"
"139999","0.5668660998344421","0.5668660998344421","0.5668660998344421"
"140007","0.5871816277503967","0.5871816277503967","0.5871816277503967"
"140036","0.8883965611457825","0.8883965611457825","0.8883965611457825"
"140118","1.1843109130859375","1.1843109130859375","1.1843109130859375"
"140121","0.724856436252594","0.724856436252594","0.724856436252594"
"140123","0.7096171975135803","0.7096171975135803","0.7096171975135803"
"140138","0.7845809459686279","0.7845809459686279","0.7845809459686279"
"140150","0.9274346232414246","0.9274346232414246","0.9274346232414246"
"140153","0.6706015467643738","0.6706015467643738","0.6706015467643738"
"140161","0.7059882283210754","0.7059882283210754","0.7059882283210754"
"140163","0.5178196430206299","0.5178196430206299","0.5178196430206299"
"140165","0.7701840400695801","0.7701840400695801","0.7701840400695801"
"140196","0.8318279385566711","0.8318279385566711","0.8318279385566711"
"140214","0.705225944519043","0.705225944519043","0.705225944519043"
"140241","0.46947938203811646","0.46947938203811646","0.46947938203811646"
"140280","0.6668558716773987","0.6668558716773987","0.6668558716773987"
"140350","0.6258751749992371","0.6258751749992371","0.6258751749992371"
"140356","0.3709392249584198","0.3709392249584198","0.3709392249584198"
"140379","0.9789465665817261","0.9789465665817261","0.9789465665817261"
"140386","0.7083393335342407","0.7083393335342407","0.7083393335342407"
"140393","0.7437978982925415","0.7437978982925415","0.7437978982925415"
"140396","0.647202730178833","0.647202730178833","0.647202730178833"
"140493","0.7688149213790894","0.7688149213790894","0.7688149213790894"
"140500","0.8903864026069641","0.8903864026069641","0.8903864026069641"
"140531","0.6194052696228027","0.6194052696228027","0.6194052696228027"
"140593","0.8696780204772949","0.8696780204772949","0.8696780204772949"
"140598","0.6567976474761963","0.6567976474761963","0.6567976474761963"
"140658","0.664968729019165","0.664968729019165","0.664968729019165"
"140715","0.532509446144104","0.532509446144104","0.532509446144104"
"140726","0.6630503535270691","0.6630503535270691","0.6630503535270691"
"140746","0.808042049407959","0.808042049407959","0.808042049407959"
"140777","0.9383700489997864","0.9383700489997864","0.9383700489997864"
"140785","0.42750340700149536","0.42750340700149536","0.42750340700149536"
"140797","0.4782809317111969","0.4782809317111969","0.4782809317111969"
"140824","0.8982217311859131","0.8982217311859131","0.8982217311859131"
"140830","0.6520892381668091","0.6520892381668091","0.6520892381668091"
"140837","0.5074343085289001","0.5074343085289001","0.5074343085289001"
"140926","0.684519350528717","0.684519350528717","0.684519350528717"
"140939","0.6950192451477051","0.6950192451477051","0.6950192451477051"
"140968","0.746832013130188","0.746832013130188","0.746832013130188"
"140984","0.6127930283546448","0.6127930283546448","0.6127930283546448"
"140989","0.5708745121955872","0.5708745121955872","0.5708745121955872"
"140993","0.5676409006118774","0.5676409006118774","0.5676409006118774"
"141018","0.6653168201446533","0.6653168201446533","0.6653168201446533"
"141053","0.9910634756088257","0.9910634756088257","0.9910634756088257"
"141093","0.8432477712631226","0.8432477712631226","0.8432477712631226"
"141102","1.021268606185913","1.021268606185913","1.021268606185913"
"141164","0.624311089515686","0.624311089515686","0.624311089515686"
"141166","0.9080582857131958","0.9080582857131958","0.9080582857131958"
"141191","0.8929651379585266","0.8929651379585266","0.8929651379585266"
"141207","0.7425858378410339","0.7425858378410339","0.7425858378410339"
"141217","0.6037575602531433","0.6037575602531433","0.6037575602531433"
"141220","0.6844103932380676","0.6844103932380676","0.6844103932380676"
"141235","1.2763882875442505","1.2763882875442505","1.2763882875442505"
"141271","1.0042126178741455","1.0042126178741455","1.0042126178741455"
"141307","0.6965363025665283","0.6965363025665283","0.6965363025665283"
"141347","0.48987215757369995","0.48987215757369995","0.48987215757369995"
"141380","1.3648163080215454","1.3648163080215454","1.3648163080215454"
"141436","0.7597615718841553","0.7597615718841553","0.7597615718841553"
"141437","0.7563196420669556","0.7563196420669556","0.7563196420669556"
"141438","0.5333940982818604","0.5333940982818604","0.5333940982818604"
"141490","0.7697397470474243","0.7697397470474243","0.7697397470474243"
"141491","0.5180524587631226","0.5180524587631226","0.5180524587631226"
"141496","0.6129144430160522","0.6129144430160522","0.6129144430160522"
"141510","0.7714635133743286","0.7714635133743286","0.7714635133743286"
"141539","0.49623891711235046","0.49623891711235046","0.49623891711235046"
"141551","0.49739858508110046","0.49739858508110046","0.49739858508110046"
"141557","0.7349893450737","0.7349893450737","0.7349893450737"
"141559","0.7613940238952637","0.7613940238952637","0.7613940238952637"
"141571","0.8082684874534607","0.8082684874534607","0.8082684874534607"
"141582","0.6851585507392883","0.6851585507392883","0.6851585507392883"
"141589","0.37784600257873535","0.37784600257873535","0.37784600257873535"
"141632","0.47049248218536377","0.47049248218536377","0.47049248218536377"
"141640","0.6509991884231567","0.6509991884231567","0.6509991884231567"
"141660","0.8878654837608337","0.8878654837608337","0.8878654837608337"
"141691","0.7107919454574585","0.7107919454574585","0.7107919454574585"
"141699","0.6275854706764221","0.6275854706764221","0.6275854706764221"
"141720","1.1128736734390259","1.1128736734390259","1.1128736734390259"
"141726","0.6722570657730103","0.6722570657730103","0.6722570657730103"
"141730","0.42713743448257446","0.42713743448257446","0.42713743448257446"
"141775","0.7332850694656372","0.7332850694656372","0.7332850694656372"
"141798","0.7481738328933716","0.7481738328933716","0.7481738328933716"
"141848","0.8087095618247986","0.8087095618247986","0.8087095618247986"
"141853","0.8312151432037354","0.8312151432037354","0.8312151432037354"
"141860","0.7980897426605225","0.7980897426605225","0.7980897426605225"
"141861","0.6879285573959351","0.6879285573959351","0.6879285573959351"
"141900","0.616182804107666","0.616182804107666","0.616182804107666"
"141929","1.0059683322906494","1.0059683322906494","1.0059683322906494"
"141950","0.721469521522522","0.721469521522522","0.721469521522522"
"141951","0.7150917053222656","0.7150917053222656","0.7150917053222656"
"141959","0.5836380124092102","0.5836380124092102","0.5836380124092102"
"142010","0.9016156196594238","0.9016156196594238","0.9016156196594238"
"142016","0.8409966826438904","0.8409966826438904","0.8409966826438904"
"142022","0.6901353597640991","0.6901353597640991","0.6901353597640991"
"142036","0.6491334438323975","0.6491334438323975","0.6491334438323975"
"142037","0.8996462821960449","0.8996462821960449","0.8996462821960449"
"142055","0.46350550651550293","0.46350550651550293","0.46350550651550293"
"142117","0.7896056175231934","0.7896056175231934","0.7896056175231934"
"142169","0.8695942163467407","0.8695942163467407","0.8695942163467407"
"142210","0.76283860206604","0.76283860206604","0.76283860206604"
"142244","0.9722176790237427","0.9722176790237427","0.9722176790237427"
"142265","0.6815252900123596","0.6815252900123596","0.6815252900123596"
"142321","0.7584203481674194","0.7584203481674194","0.7584203481674194"
"142353","0.8614990711212158","0.8614990711212158","0.8614990711212158"
"142382","0.3806789815425873","0.3806789815425873","0.3806789815425873"
"142437","0.7694147229194641","0.7694147229194641","0.7694147229194641"
"142505","0.5524661540985107","0.5524661540985107","0.5524661540985107"
"142535","0.657801628112793","0.657801628112793","0.657801628112793"
"142547","0.9045067429542542","0.9045067429542542","0.9045067429542542"
"142554","1.0634417533874512","1.0634417533874512","1.0634417533874512"
"142625","0.7392281889915466","0.7392281889915466","0.7392281889915466"
"142631","0.7943758964538574","0.7943758964538574","0.7943758964538574"
"142647","0.6933078765869141","0.6933078765869141","0.6933078765869141"
"142660","0.8432403206825256","0.8432403206825256","0.8432403206825256"
"142719","0.8877108693122864","0.8877108693122864","0.8877108693122864"
"142732","0.5559240579605103","0.5559240579605103","0.5559240579605103"
"142757","0.9146028161048889","0.9146028161048889","0.9146028161048889"
"142810","0.39723166823387146","0.39723166823387146","0.39723166823387146"
"142832","0.49451330304145813","0.49451330304145813","0.49451330304145813"
"142900","0.5681089162826538","0.5681089162826538","0.5681089162826538"
"142907","0.3639404773712158","0.3639404773712158","0.3639404773712158"
"142919","0.6788098812103271","0.6788098812103271","0.6788098812103271"
"142960","0.5905928611755371","0.5905928611755371","0.5905928611755371"
"142970","0.4813126027584076","0.4813126027584076","0.4813126027584076"
"142974","0.8796707987785339","0.8796707987785339","0.8796707987785339"
"142976","0.6881133317947388","0.6881133317947388","0.6881133317947388"
"143031","0.8626116514205933","0.8626116514205933","0.8626116514205933"
"143033","0.7398264408111572","0.7398264408111572","0.7398264408111572"
"143067","0.6198166012763977","0.6198166012763977","0.6198166012763977"
"143074","0.7099491357803345","0.7099491357803345","0.7099491357803345"
"143087","0.8596197962760925","0.8596197962760925","0.8596197962760925"
"143144","0.4181339740753174","0.4181339740753174","0.4181339740753174"
"143159","0.8066366314888","0.8066366314888","0.8066366314888"
"143172","0.8581044673919678","0.8581044673919678","0.8581044673919678"
"143177","0.7373283505439758","0.7373283505439758","0.7373283505439758"
"143180","0.5744390487670898","0.5744390487670898","0.5744390487670898"
"143194","0.5968142151832581","0.5968142151832581","0.5968142151832581"
"143239","0.5588983297348022","0.5588983297348022","0.5588983297348022"
"143256","0.825214147567749","0.825214147567749","0.825214147567749"
"143303","0.7709795236587524","0.7709795236587524","0.7709795236587524"
"143319","0.8742345571517944","0.8742345571517944","0.8742345571517944"
"143335","0.8491086959838867","0.8491086959838867","0.8491086959838867"
"143344","0.4542481303215027","0.4542481303215027","0.4542481303215027"
"143475","0.7269752025604248","0.7269752025604248","0.7269752025604248"
"143514","0.6640834808349609","0.6640834808349609","0.6640834808349609"
"143586","0.6016258597373962","0.6016258597373962","0.6016258597373962"
"143599","0.7025295495986938","0.7025295495986938","0.7025295495986938"
"143638","0.6397181749343872","0.6397181749343872","0.6397181749343872"
"143640","0.6769702434539795","0.6769702434539795","0.6769702434539795"
"143649","0.6833195686340332","0.6833195686340332","0.6833195686340332"
"143667","0.5833743810653687","0.5833743810653687","0.5833743810653687"
"143678","1.1499123573303223","1.1499123573303223","1.1499123573303223"
"143683","0.5737164616584778","0.5737164616584778","0.5737164616584778"
"143692","0.35167402029037476","0.35167402029037476","0.35167402029037476"
"143694","1.1137360334396362","1.1137360334396362","1.1137360334396362"
"143747","0.9055955410003662","0.9055955410003662","0.9055955410003662"
"143757","0.2998221814632416","0.2998221814632416","0.2998221814632416"
"143776","0.8565442562103271","0.8565442562103271","0.8565442562103271"
"143828","0.9892494082450867","0.9892494082450867","0.9892494082450867"
"143849","0.9713403582572937","0.9713403582572937","0.9713403582572937"
"143850","0.3974628448486328","0.3974628448486328","0.3974628448486328"
"143918","0.597007155418396","0.597007155418396","0.597007155418396"
"143942","0.7524228096008301","0.7524228096008301","0.7524228096008301"
"143952","0.8864821195602417","0.8864821195602417","0.8864821195602417"
"143961","0.9345773458480835","0.9345773458480835","0.9345773458480835"
"143971","0.5548496246337891","0.5548496246337891","0.5548496246337891"
"144013","0.6306397914886475","0.6306397914886475","0.6306397914886475"
"144015","0.6612551212310791","0.6612551212310791","0.6612551212310791"
"144016","0.614457368850708","0.614457368850708","0.614457368850708"
"144030","1.1928023099899292","1.1928023099899292","1.1928023099899292"
"144046","0.673816442489624","0.673816442489624","0.673816442489624"
"144050","0.6755243539810181","0.6755243539810181","0.6755243539810181"
"144131","0.9156187772750854","0.9156187772750854","0.9156187772750854"
"144140","0.9090603590011597","0.9090603590011597","0.9090603590011597"
"144146","0.6918607354164124","0.6918607354164124","0.6918607354164124"
"144150","0.5315359830856323","0.5315359830856323","0.5315359830856323"
"144161","0.6828411817550659","0.6828411817550659","0.6828411817550659"
"144162","0.7062638998031616","0.7062638998031616","0.7062638998031616"
"144196","0.669495165348053","0.669495165348053","0.669495165348053"
"144213","0.6261972188949585","0.6261972188949585","0.6261972188949585"
"144262","0.6643764972686768","0.6643764972686768","0.6643764972686768"
"144302","0.7869827151298523","0.7869827151298523","0.7869827151298523"
"144303","0.534732460975647","0.534732460975647","0.534732460975647"
"144316","0.43961966037750244","0.43961966037750244","0.43961966037750244"
"144362","0.6479272246360779","0.6479272246360779","0.6479272246360779"
"144411","0.8712624311447144","0.8712624311447144","0.8712624311447144"
"144446","0.6537995338439941","0.6537995338439941","0.6537995338439941"
"144488","0.6528264284133911","0.6528264284133911","0.6528264284133911"
"144494","0.6043589115142822","0.6043589115142822","0.6043589115142822"
"144512","0.5996758937835693","0.5996758937835693","0.5996758937835693"
"144518","0.8334037661552429","0.8334037661552429","0.8334037661552429"
"144534","0.7691027522087097","0.7691027522087097","0.7691027522087097"
"144574","0.6442558765411377","0.6442558765411377","0.6442558765411377"
"144616","0.749542236328125","0.749542236328125","0.749542236328125"
"144623","0.6725121140480042","0.6725121140480042","0.6725121140480042"
