"Step","dulcet-rain-4 - test/acc","dulcet-rain-4 - test/acc__MIN","dulcet-rain-4 - test/acc__MAX"
"129751","0.8361783439490446","0.8361783439490446","0.8361783439490446"
"130047","0.836687898089172","0.836687898089172","0.836687898089172"
"130343","0.8313375796178344","0.8313375796178344","0.8313375796178344"
"130639","0.8384713375796178","0.8384713375796178","0.8384713375796178"
"130935","0.8155414012738853","0.8155414012738853","0.8155414012738853"
"131231","0.8468789808917198","0.8468789808917198","0.8468789808917198"
"131527","0.8392356687898089","0.8392356687898089","0.8392356687898089"
"131823","0.8298089171974522","0.8298089171974522","0.8298089171974522"
"132119","0.8420382165605096","0.8420382165605096","0.8420382165605096"
"132415","0.8428025477707006","0.8428025477707006","0.8428025477707006"
"132711","0.8433121019108281","0.8433121019108281","0.8433121019108281"
"133007","0.8377070063694267","0.8377070063694267","0.8377070063694267"
"133303","0.8354140127388535","0.8354140127388535","0.8354140127388535"
"133599","0.8318471337579618","0.8318471337579618","0.8318471337579618"
"133895","0.8221656050955414","0.8221656050955414","0.8221656050955414"
"134191","0.84","0.84","0.84"
"134487","0.8254777070063695","0.8254777070063695","0.8254777070063695"
"134783","0.8379617834394905","0.8379617834394905","0.8379617834394905"
"135079","0.8318471337579618","0.8318471337579618","0.8318471337579618"
"135375","0.8326114649681529","0.8326114649681529","0.8326114649681529"
"135671","0.7997452229299363","0.7997452229299363","0.7997452229299363"
"135967","0.8298089171974522","0.8298089171974522","0.8298089171974522"
"136263","0.8351592356687898","0.8351592356687898","0.8351592356687898"
"136559","0.8236942675159236","0.8236942675159236","0.8236942675159236"
"136855","0.8315923566878981","0.8315923566878981","0.8315923566878981"
"137151","0.8425477707006369","0.8425477707006369","0.8425477707006369"
"137447","0.8295541401273885","0.8295541401273885","0.8295541401273885"
"137743","0.8425477707006369","0.8425477707006369","0.8425477707006369"
"138039","0.8229299363057325","0.8229299363057325","0.8229299363057325"
"138335","0.821656050955414","0.821656050955414","0.821656050955414"
"138631","0.8364331210191083","0.8364331210191083","0.8364331210191083"
"138927","0.8389808917197452","0.8389808917197452","0.8389808917197452"
"139223","0.824968152866242","0.824968152866242","0.824968152866242"
"139519","0.8236942675159236","0.8236942675159236","0.8236942675159236"
"139815","0.8101910828025478","0.8101910828025478","0.8101910828025478"
"140111","0.8326114649681529","0.8326114649681529","0.8326114649681529"
"140407","0.8343949044585988","0.8343949044585988","0.8343949044585988"
"140703","0.8384713375796178","0.8384713375796178","0.8384713375796178"
"140999","0.8433121019108281","0.8433121019108281","0.8433121019108281"
"141295","0.8433121019108281","0.8433121019108281","0.8433121019108281"
"141591","0.8343949044585988","0.8343949044585988","0.8343949044585988"
"141887","0.8387261146496815","0.8387261146496815","0.8387261146496815"
"142183","0.8382165605095542","0.8382165605095542","0.8382165605095542"
"142479","0.8461146496815286","0.8461146496815286","0.8461146496815286"
"142775","0.8290445859872612","0.8290445859872612","0.8290445859872612"
"143071","0.8338853503184713","0.8338853503184713","0.8338853503184713"
"143367","0.8415286624203822","0.8415286624203822","0.8415286624203822"
"143663","0.8389808917197452","0.8389808917197452","0.8389808917197452"
"143959","0.8326114649681529","0.8326114649681529","0.8326114649681529"
"144255","0.8328662420382166","0.8328662420382166","0.8328662420382166"
"144551","0.8298089171974522","0.8298089171974522","0.8298089171974522"
"144847","0.8522292993630574","0.8522292993630574","0.8522292993630574"
"145143","0.8147770700636943","0.8147770700636943","0.8147770700636943"
"145439","0.8425477707006369","0.8425477707006369","0.8425477707006369"
"145735","0.8371974522292993","0.8371974522292993","0.8371974522292993"
"146031","0.8389808917197452","0.8389808917197452","0.8389808917197452"
"146327","0.8331210191082803","0.8331210191082803","0.8331210191082803"
"146623","0.8280254777070064","0.8280254777070064","0.8280254777070064"
"146919","0.7926114649681528","0.7926114649681528","0.7926114649681528"
"147215","0.8443312101910828","0.8443312101910828","0.8443312101910828"
"147511","0.830828025477707","0.830828025477707","0.830828025477707"
"147807","0.849171974522293","0.849171974522293","0.849171974522293"
"148103","0.8354140127388535","0.8354140127388535","0.8354140127388535"
"148399","0.8226751592356688","0.8226751592356688","0.8226751592356688"
"148695","0.834140127388535","0.834140127388535","0.834140127388535"
"148991","0.8226751592356688","0.8226751592356688","0.8226751592356688"
"149287","0.837452229299363","0.837452229299363","0.837452229299363"
"149583","0.8422929936305732","0.8422929936305732","0.8422929936305732"
"149879","0.8448407643312101","0.8448407643312101","0.8448407643312101"
"150175","0.8280254777070064","0.8280254777070064","0.8280254777070064"
"150471","0.8318471337579618","0.8318471337579618","0.8318471337579618"
"150767","0.8163057324840765","0.8163057324840765","0.8163057324840765"
"151063","0.8389808917197452","0.8389808917197452","0.8389808917197452"
"151359","0.8346496815286624","0.8346496815286624","0.8346496815286624"
"151655","0.8412738853503184","0.8412738853503184","0.8412738853503184"
"151951","0.8450955414012739","0.8450955414012739","0.8450955414012739"
"152247","0.8165605095541402","0.8165605095541402","0.8165605095541402"
"152543","0.8440764331210191","0.8440764331210191","0.8440764331210191"
"152839","0.8387261146496815","0.8387261146496815","0.8387261146496815"
"153135","0.8239490445859873","0.8239490445859873","0.8239490445859873"
"153431","0.8328662420382166","0.8328662420382166","0.8328662420382166"
"153727","0.849936305732484","0.849936305732484","0.849936305732484"
"154023","0.818343949044586","0.818343949044586","0.818343949044586"
"154319","0.8433121019108281","0.8433121019108281","0.8433121019108281"
"154615","0.8328662420382166","0.8328662420382166","0.8328662420382166"
"154911","0.8517197452229299","0.8517197452229299","0.8517197452229299"
"155207","0.8420382165605096","0.8420382165605096","0.8420382165605096"
"155503","0.8387261146496815","0.8387261146496815","0.8387261146496815"
"155799","0.8435668789808917","0.8435668789808917","0.8435668789808917"
"156095","0.8433121019108281","0.8433121019108281","0.8433121019108281"
"156391","0.8517197452229299","0.8517197452229299","0.8517197452229299"
"156687","0.8412738853503184","0.8412738853503184","0.8412738853503184"
"156983","0.846624203821656","0.846624203821656","0.846624203821656"
"157279","0.845859872611465","0.845859872611465","0.845859872611465"
"157575","0.8155414012738853","0.8155414012738853","0.8155414012738853"
"157871","0.8300636942675159","0.8300636942675159","0.8300636942675159"
"158167","0.8096815286624204","0.8096815286624204","0.8096815286624204"
"158463","0.8440764331210191","0.8440764331210191","0.8440764331210191"
"158759","0.8507006369426752","0.8507006369426752","0.8507006369426752"
"159055","0.8435668789808917","0.8435668789808917","0.8435668789808917"
"159351","0.8415286624203822","0.8415286624203822","0.8415286624203822"
"159647","0.8496815286624204","0.8496815286624204","0.8496815286624204"
"159943","0.8203821656050956","0.8203821656050956","0.8203821656050956"
"160239","0.8326114649681529","0.8326114649681529","0.8326114649681529"
"160535","0.8448407643312101","0.8448407643312101","0.8448407643312101"
"160831","0.8440764331210191","0.8440764331210191","0.8440764331210191"
"161127","0.8461146496815286","0.8461146496815286","0.8461146496815286"
"161423","0.824203821656051","0.824203821656051","0.824203821656051"
"161719","0.849171974522293","0.849171974522293","0.849171974522293"
"162015","0.8247133757961783","0.8247133757961783","0.8247133757961783"
"162311","0.8397452229299363","0.8397452229299363","0.8397452229299363"
"162607","0.8377070063694267","0.8377070063694267","0.8377070063694267"
"162903","0.8155414012738853","0.8155414012738853","0.8155414012738853"
"163199","0.8415286624203822","0.8415286624203822","0.8415286624203822"
"163495","0.8377070063694267","0.8377070063694267","0.8377070063694267"
"163791","0.8517197452229299","0.8517197452229299","0.8517197452229299"
"164087","0.8394904458598726","0.8394904458598726","0.8394904458598726"
"164383","0.8387261146496815","0.8387261146496815","0.8387261146496815"
"164679","0.8303184713375796","0.8303184713375796","0.8303184713375796"
"164975","0.8379617834394905","0.8379617834394905","0.8379617834394905"
"165271","0.8438216560509554","0.8438216560509554","0.8438216560509554"
"165567","0.8438216560509554","0.8438216560509554","0.8438216560509554"
"165863","0.834140127388535","0.834140127388535","0.834140127388535"
"166159","0.8463694267515923","0.8463694267515923","0.8463694267515923"
"166455","0.8481528662420382","0.8481528662420382","0.8481528662420382"
"166751","0.8435668789808917","0.8435668789808917","0.8435668789808917"
"167047","0.8453503184713376","0.8453503184713376","0.8453503184713376"
"167343","0.8387261146496815","0.8387261146496815","0.8387261146496815"
"167639","0.8239490445859873","0.8239490445859873","0.8239490445859873"
"167935","0.8315923566878981","0.8315923566878981","0.8315923566878981"
"168231","0.8257324840764331","0.8257324840764331","0.8257324840764331"
"168527","0.8338853503184713","0.8338853503184713","0.8338853503184713"
"168823","0.8471337579617835","0.8471337579617835","0.8471337579617835"
"169119","0.8448407643312101","0.8448407643312101","0.8448407643312101"
"169415","0.8450955414012739","0.8450955414012739","0.8450955414012739"
"169711","0.8420382165605096","0.8420382165605096","0.8420382165605096"
"170007","0.8264968152866242","0.8264968152866242","0.8264968152866242"
"170303","0.8392356687898089","0.8392356687898089","0.8392356687898089"
"170599","0.8453503184713376","0.8453503184713376","0.8453503184713376"
"170895","0.8509554140127389","0.8509554140127389","0.8509554140127389"
"171191","0.8484076433121019","0.8484076433121019","0.8484076433121019"
"171487","0.846624203821656","0.846624203821656","0.846624203821656"
"171783","0.82828025477707","0.82828025477707","0.82828025477707"
"172079","0.8463694267515923","0.8463694267515923","0.8463694267515923"
"172375","0.8361783439490446","0.8361783439490446","0.8361783439490446"
"172671","0.8272611464968153","0.8272611464968153","0.8272611464968153"
"172967","0.8519745222929936","0.8519745222929936","0.8519745222929936"
"173263","0.8415286624203822","0.8415286624203822","0.8415286624203822"
"173559","0.8107006369426751","0.8107006369426751","0.8107006369426751"
"173855","0.8425477707006369","0.8425477707006369","0.8425477707006369"
"174151","0.8313375796178344","0.8313375796178344","0.8313375796178344"
"174447","0.8445859872611465","0.8445859872611465","0.8445859872611465"
"174743","0.8313375796178344","0.8313375796178344","0.8313375796178344"
"175039","0.8440764331210191","0.8440764331210191","0.8440764331210191"
"175335","0.8473885350318471","0.8473885350318471","0.8473885350318471"
"175631","0.8346496815286624","0.8346496815286624","0.8346496815286624"
"175927","0.8476433121019108","0.8476433121019108","0.8476433121019108"
"176223","0.8410191082802547","0.8410191082802547","0.8410191082802547"
"176519","0.8407643312101911","0.8407643312101911","0.8407643312101911"
"176815","0.827515923566879","0.827515923566879","0.827515923566879"
"177111","0.8397452229299363","0.8397452229299363","0.8397452229299363"
"177407","0.8343949044585988","0.8343949044585988","0.8343949044585988"
"177703","0.8359235668789808","0.8359235668789808","0.8359235668789808"
"177999","0.8254777070063695","0.8254777070063695","0.8254777070063695"
"178295","0.8371974522292993","0.8371974522292993","0.8371974522292993"
"178591","0.8463694267515923","0.8463694267515923","0.8463694267515923"
"178887","0.8476433121019108","0.8476433121019108","0.8476433121019108"
"179183","0.834140127388535","0.834140127388535","0.834140127388535"
"179479","0.8389808917197452","0.8389808917197452","0.8389808917197452"
"179775","0.8407643312101911","0.8407643312101911","0.8407643312101911"
"180071","0.8280254777070064","0.8280254777070064","0.8280254777070064"
"180367","0.8461146496815286","0.8461146496815286","0.8461146496815286"
"180663","0.8201273885350319","0.8201273885350319","0.8201273885350319"
"180959","0.824968152866242","0.824968152866242","0.824968152866242"
"181255","0.8101910828025478","0.8101910828025478","0.8101910828025478"
"181551","0.8377070063694267","0.8377070063694267","0.8377070063694267"
"181847","0.8471337579617835","0.8471337579617835","0.8471337579617835"
"182143","0.8407643312101911","0.8407643312101911","0.8407643312101911"
"182439","0.834140127388535","0.834140127388535","0.834140127388535"
"182735","0.8435668789808917","0.8435668789808917","0.8435668789808917"
"183031","0.8089171974522293","0.8089171974522293","0.8089171974522293"
"183327","0.855031847133758","0.855031847133758","0.855031847133758"
"183623","0.8514649681528662","0.8514649681528662","0.8514649681528662"
"183919","0.8247133757961783","0.8247133757961783","0.8247133757961783"
"184215","0.82828025477707","0.82828025477707","0.82828025477707"
"184511","0.8410191082802547","0.8410191082802547","0.8410191082802547"
"184807","0.8384713375796178","0.8384713375796178","0.8384713375796178"
"185103","0.8405095541401274","0.8405095541401274","0.8405095541401274"
"185399","0.8425477707006369","0.8425477707006369","0.8425477707006369"
"185695","0.845859872611465","0.845859872611465","0.845859872611465"
"185991","0.84","0.84","0.84"
"186287","0.8132484076433121","0.8132484076433121","0.8132484076433121"
"186583","0.8450955414012739","0.8450955414012739","0.8450955414012739"
"186879","0.8438216560509554","0.8438216560509554","0.8438216560509554"
"187175","0.849171974522293","0.849171974522293","0.849171974522293"
"187471","0.8349044585987261","0.8349044585987261","0.8349044585987261"
"187767","0.8425477707006369","0.8425477707006369","0.8425477707006369"
"188063","0.8428025477707006","0.8428025477707006","0.8428025477707006"
"188359","0.8315923566878981","0.8315923566878981","0.8315923566878981"
"188655","0.8450955414012739","0.8450955414012739","0.8450955414012739"
"188951","0.8412738853503184","0.8412738853503184","0.8412738853503184"
"189247","0.8292993630573249","0.8292993630573249","0.8292993630573249"
"189543","0.837452229299363","0.837452229299363","0.837452229299363"
"189839","0.8420382165605096","0.8420382165605096","0.8420382165605096"
"190135","0.84","0.84","0.84"
"190431","0.8443312101910828","0.8443312101910828","0.8443312101910828"
"190727","0.8478980891719745","0.8478980891719745","0.8478980891719745"
"191023","0.8573248407643312","0.8573248407643312","0.8573248407643312"
"191319","0.8356687898089172","0.8356687898089172","0.8356687898089172"
"191615","0.8382165605095542","0.8382165605095542","0.8382165605095542"
"191911","0.8448407643312101","0.8448407643312101","0.8448407643312101"
"192207","0.8422929936305732","0.8422929936305732","0.8422929936305732"
"192503","0.8422929936305732","0.8422929936305732","0.8422929936305732"
"192799","0.8354140127388535","0.8354140127388535","0.8354140127388535"
"193095","0.8425477707006369","0.8425477707006369","0.8425477707006369"
"193391","0.8364331210191083","0.8364331210191083","0.8364331210191083"
"193687","0.8489171974522293","0.8489171974522293","0.8489171974522293"
"193983","0.8496815286624204","0.8496815286624204","0.8496815286624204"
"194279","0.8425477707006369","0.8425477707006369","0.8425477707006369"
"194575","0.8328662420382166","0.8328662420382166","0.8328662420382166"
"194871","0.821656050955414","0.821656050955414","0.821656050955414"
"195167","0.8356687898089172","0.8356687898089172","0.8356687898089172"
"195463","0.8412738853503184","0.8412738853503184","0.8412738853503184"
"195759","0.8196178343949044","0.8196178343949044","0.8196178343949044"
"196055","0.8397452229299363","0.8397452229299363","0.8397452229299363"
"196351","0.8481528662420382","0.8481528662420382","0.8481528662420382"
"196647","0.8343949044585988","0.8343949044585988","0.8343949044585988"
"196943","0.8473885350318471","0.8473885350318471","0.8473885350318471"
"197239","0.8481528662420382","0.8481528662420382","0.8481528662420382"
"197535","0.7961783439490446","0.7961783439490446","0.7961783439490446"
"197831","0.8405095541401274","0.8405095541401274","0.8405095541401274"
"198127","0.8529936305732484","0.8529936305732484","0.8529936305732484"
"198423","0.8504458598726115","0.8504458598726115","0.8504458598726115"
"198719","0.8507006369426752","0.8507006369426752","0.8507006369426752"
"199015","0.8509554140127389","0.8509554140127389","0.8509554140127389"
"199311","0.8535031847133758","0.8535031847133758","0.8535031847133758"
"199607","0.8407643312101911","0.8407643312101911","0.8407643312101911"
"199903","0.8331210191082803","0.8331210191082803","0.8331210191082803"
"200199","0.8435668789808917","0.8435668789808917","0.8435668789808917"
"200495","0.8512101910828026","0.8512101910828026","0.8512101910828026"
"200791","0.8425477707006369","0.8425477707006369","0.8425477707006369"
"201087","0.82828025477707","0.82828025477707","0.82828025477707"
"201383","0.849936305732484","0.849936305732484","0.849936305732484"
"201679","0.8496815286624204","0.8496815286624204","0.8496815286624204"
"201975","0.8428025477707006","0.8428025477707006","0.8428025477707006"
"202271","0.815031847133758","0.815031847133758","0.815031847133758"
"202567","0.8473885350318471","0.8473885350318471","0.8473885350318471"
"202863","0.8313375796178344","0.8313375796178344","0.8313375796178344"
"203159","0.8445859872611465","0.8445859872611465","0.8445859872611465"
"203455","0.8351592356687898","0.8351592356687898","0.8351592356687898"
"203751","0.8387261146496815","0.8387261146496815","0.8387261146496815"
"204047","0.8537579617834395","0.8537579617834395","0.8537579617834395"
"204343","0.8417834394904459","0.8417834394904459","0.8417834394904459"
"204639","0.8456050955414013","0.8456050955414013","0.8456050955414013"
"204935","0.8445859872611465","0.8445859872611465","0.8445859872611465"
"205231","0.8407643312101911","0.8407643312101911","0.8407643312101911"
"205527","0.8514649681528662","0.8514649681528662","0.8514649681528662"
"205823","0.8486624203821655","0.8486624203821655","0.8486624203821655"
"206119","0.8555414012738853","0.8555414012738853","0.8555414012738853"
"206415","0.846624203821656","0.846624203821656","0.846624203821656"
"206711","0.8405095541401274","0.8405095541401274","0.8405095541401274"
"207007","0.836687898089172","0.836687898089172","0.836687898089172"
"207303","0.8364331210191083","0.8364331210191083","0.8364331210191083"
"207599","0.8522292993630574","0.8522292993630574","0.8522292993630574"
"207895","0.8529936305732484","0.8529936305732484","0.8529936305732484"
"208191","0.8326114649681529","0.8326114649681529","0.8326114649681529"
"208487","0.8445859872611465","0.8445859872611465","0.8445859872611465"
"208783","0.8405095541401274","0.8405095541401274","0.8405095541401274"
"209079","0.8519745222929936","0.8519745222929936","0.8519745222929936"
"209375","0.8445859872611465","0.8445859872611465","0.8445859872611465"
"209671","0.8448407643312101","0.8448407643312101","0.8448407643312101"
"209967","0.849936305732484","0.849936305732484","0.849936305732484"
"210263","0.8532484076433121","0.8532484076433121","0.8532484076433121"
"210559","0.8445859872611465","0.8445859872611465","0.8445859872611465"
"210855","0.8522292993630574","0.8522292993630574","0.8522292993630574"
"211151","0.8496815286624204","0.8496815286624204","0.8496815286624204"
"211447","0.8387261146496815","0.8387261146496815","0.8387261146496815"
"211743","0.8496815286624204","0.8496815286624204","0.8496815286624204"
"212039","0.8476433121019108","0.8476433121019108","0.8476433121019108"
"212335","0.8412738853503184","0.8412738853503184","0.8412738853503184"
"212631","0.8300636942675159","0.8300636942675159","0.8300636942675159"
"212927","0.846624203821656","0.846624203821656","0.846624203821656"
"213223","0.8540127388535032","0.8540127388535032","0.8540127388535032"
"213519","0.8402547770700637","0.8402547770700637","0.8402547770700637"
"213815","0.837452229299363","0.837452229299363","0.837452229299363"
"214111","0.8420382165605096","0.8420382165605096","0.8420382165605096"
"214407","0.849936305732484","0.849936305732484","0.849936305732484"
"214703","0.8407643312101911","0.8407643312101911","0.8407643312101911"
"214999","0.830828025477707","0.830828025477707","0.830828025477707"
"215295","0.8369426751592357","0.8369426751592357","0.8369426751592357"
"215591","0.8402547770700637","0.8402547770700637","0.8402547770700637"
"215887","0.8471337579617835","0.8471337579617835","0.8471337579617835"
"216183","0.8392356687898089","0.8392356687898089","0.8392356687898089"
"216479","0.8435668789808917","0.8435668789808917","0.8435668789808917"
"216775","0.8461146496815286","0.8461146496815286","0.8461146496815286"
"217071","0.818343949044586","0.818343949044586","0.818343949044586"
"217367","0.8522292993630574","0.8522292993630574","0.8522292993630574"
"217663","0.8384713375796178","0.8384713375796178","0.8384713375796178"
"217959","0.8547770700636943","0.8547770700636943","0.8547770700636943"
"218255","0.8468789808917198","0.8468789808917198","0.8468789808917198"
"218551","0.8287898089171974","0.8287898089171974","0.8287898089171974"
"218847","0.8377070063694267","0.8377070063694267","0.8377070063694267"
"219143","0.827515923566879","0.827515923566879","0.827515923566879"
"219439","0.8415286624203822","0.8415286624203822","0.8415286624203822"
"219735","0.8405095541401274","0.8405095541401274","0.8405095541401274"
"220031","0.8300636942675159","0.8300636942675159","0.8300636942675159"
"220327","0.8364331210191083","0.8364331210191083","0.8364331210191083"
"220623","0.8461146496815286","0.8461146496815286","0.8461146496815286"
"220919","0.845859872611465","0.845859872611465","0.845859872611465"
"221215","0.8392356687898089","0.8392356687898089","0.8392356687898089"
"221511","0.8321019108280254","0.8321019108280254","0.8321019108280254"
"221807","0.84","0.84","0.84"
"222103","0.8422929936305732","0.8422929936305732","0.8422929936305732"
"222399","0.8379617834394905","0.8379617834394905","0.8379617834394905"
"222695","0.8519745222929936","0.8519745222929936","0.8519745222929936"
"222991","0.837452229299363","0.837452229299363","0.837452229299363"
"223287","0.8379617834394905","0.8379617834394905","0.8379617834394905"
"223583","0.8422929936305732","0.8422929936305732","0.8422929936305732"
"223879","0.849936305732484","0.849936305732484","0.849936305732484"
"224175","0.8504458598726115","0.8504458598726115","0.8504458598726115"
"224471","0.8468789808917198","0.8468789808917198","0.8468789808917198"
"224767","0.8371974522292993","0.8371974522292993","0.8371974522292993"
"225063","0.8407643312101911","0.8407643312101911","0.8407643312101911"
"225359","0.849171974522293","0.849171974522293","0.849171974522293"
"225655","0.8512101910828026","0.8512101910828026","0.8512101910828026"
"225951","0.8361783439490446","0.8361783439490446","0.8361783439490446"
"226247","0.8422929936305732","0.8422929936305732","0.8422929936305732"
"226543","0.8331210191082803","0.8331210191082803","0.8331210191082803"
"226839","0.8338853503184713","0.8338853503184713","0.8338853503184713"
"227135","0.8425477707006369","0.8425477707006369","0.8425477707006369"
"227431","0.8456050955414013","0.8456050955414013","0.8456050955414013"
"227727","0.8476433121019108","0.8476433121019108","0.8476433121019108"
"228023","0.8501910828025477","0.8501910828025477","0.8501910828025477"
"228319","0.837452229299363","0.837452229299363","0.837452229299363"
"228615","0.8081528662420382","0.8081528662420382","0.8081528662420382"
"228911","0.8489171974522293","0.8489171974522293","0.8489171974522293"
"229207","0.8547770700636943","0.8547770700636943","0.8547770700636943"
"229503","0.8331210191082803","0.8331210191082803","0.8331210191082803"
"229799","0.8443312101910828","0.8443312101910828","0.8443312101910828"
"230095","0.8478980891719745","0.8478980891719745","0.8478980891719745"
"230391","0.8428025477707006","0.8428025477707006","0.8428025477707006"
"230687","0.8259872611464968","0.8259872611464968","0.8259872611464968"
"230983","0.8292993630573249","0.8292993630573249","0.8292993630573249"
"231279","0.8443312101910828","0.8443312101910828","0.8443312101910828"
"231575","0.8410191082802547","0.8410191082802547","0.8410191082802547"
"231871","0.8430573248407643","0.8430573248407643","0.8430573248407643"
"232167","0.8596178343949045","0.8596178343949045","0.8596178343949045"
"232463","0.8501910828025477","0.8501910828025477","0.8501910828025477"
"232759","0.8264968152866242","0.8264968152866242","0.8264968152866242"
"233055","0.8445859872611465","0.8445859872611465","0.8445859872611465"
"233351","0.8443312101910828","0.8443312101910828","0.8443312101910828"
"233647","0.8524840764331211","0.8524840764331211","0.8524840764331211"
"233943","0.8445859872611465","0.8445859872611465","0.8445859872611465"
"234239","0.8507006369426752","0.8507006369426752","0.8507006369426752"
"234535","0.8331210191082803","0.8331210191082803","0.8331210191082803"
"234831","0.849936305732484","0.849936305732484","0.849936305732484"
"235127","0.8438216560509554","0.8438216560509554","0.8438216560509554"
"235423","0.8410191082802547","0.8410191082802547","0.8410191082802547"
"235719","0.8504458598726115","0.8504458598726115","0.8504458598726115"
"236015","0.8377070063694267","0.8377070063694267","0.8377070063694267"
"236311","0.8407643312101911","0.8407643312101911","0.8407643312101911"
"236607","0.8529936305732484","0.8529936305732484","0.8529936305732484"
"236903","0.8270063694267515","0.8270063694267515","0.8270063694267515"
